chromogram_0_0,chromogram_0_1,chromogram_0_10,chromogram_0_11,chromogram_0_12,chromogram_0_2,chromogram_0_3,chromogram_0_4,chromogram_0_5,chromogram_0_6,chromogram_0_7,chromogram_0_8,chromogram_0_9,chromogram_10_0,chromogram_10_1,chromogram_10_10,chromogram_10_11,chromogram_10_12,chromogram_10_2,chromogram_10_3,chromogram_10_4,chromogram_10_5,chromogram_10_6,chromogram_10_7,chromogram_10_8,chromogram_10_9,chromogram_11_0,chromogram_11_1,chromogram_11_10,chromogram_11_11,chromogram_11_12,chromogram_11_2,chromogram_11_3,chromogram_11_4,chromogram_11_5,chromogram_11_6,chromogram_11_7,chromogram_11_8,chromogram_11_9,chromogram_1_0,chromogram_1_1,chromogram_1_10,chromogram_1_11,chromogram_1_12,chromogram_1_2,chromogram_1_3,chromogram_1_4,chromogram_1_5,chromogram_1_6,chromogram_1_7,chromogram_1_8,chromogram_1_9,chromogram_2_0,chromogram_2_1,chromogram_2_10,chromogram_2_11,chromogram_2_12,chromogram_2_2,chromogram_2_3,chromogram_2_4,chromogram_2_5,chromogram_2_6,chromogram_2_7,chromogram_2_8,chromogram_2_9,chromogram_3_0,chromogram_3_1,chromogram_3_10,chromogram_3_11,chromogram_3_12,chromogram_3_2,chromogram_3_3,chromogram_3_4,chromogram_3_5,chromogram_3_6,chromogram_3_7,chromogram_3_8,chromogram_3_9,chromogram_4_0,chromogram_4_1,chromogram_4_10,chromogram_4_11,chromogram_4_12,chromogram_4_2,chromogram_4_3,chromogram_4_4,chromogram_4_5,chromogram_4_6,chromogram_4_7,chromogram_4_8,chromogram_4_9,chromogram_5_0,chromogram_5_1,chromogram_5_10,chromogram_5_11,chromogram_5_12,chromogram_5_2,chromogram_5_3,chromogram_5_4,chromogram_5_5,chromogram_5_6,chromogram_5_7,chromogram_5_8,chromogram_5_9,chromogram_6_0,chromogram_6_1,chromogram_6_10,chromogram_6_11,chromogram_6_12,chromogram_6_2,chromogram_6_3,chromogram_6_4,chromogram_6_5,chromogram_6_6,chromogram_6_7,chromogram_6_8,chromogram_6_9,chromogram_7_0,chromogram_7_1,chromogram_7_10,chromogram_7_11,chromogram_7_12,chromogram_7_2,chromogram_7_3,chromogram_7_4,chromogram_7_5,chromogram_7_6,chromogram_7_7,chromogram_7_8,chromogram_7_9,chromogram_8_0,chromogram_8_1,chromogram_8_10,chromogram_8_11,chromogram_8_12,chromogram_8_2,chromogram_8_3,chromogram_8_4,chromogram_8_5,chromogram_8_6,chromogram_8_7,chromogram_8_8,chromogram_8_9,chromogram_9_0,chromogram_9_1,chromogram_9_10,chromogram_9_11,chromogram_9_12,chromogram_9_2,chromogram_9_3,chromogram_9_4,chromogram_9_5,chromogram_9_6,chromogram_9_7,chromogram_9_8,chromogram_9_9,genus,spec_centr_0,spec_centr_1,spec_centr_10,spec_centr_11,spec_centr_12,spec_centr_2,spec_centr_3,spec_centr_4,spec_centr_5,spec_centr_6,spec_centr_7,spec_centr_8,spec_centr_9,target
0.158108177,0.4851285721,0.2479939773,0.5854901447,0.5730270736,0.4655182438,0.5550270168,0.5059945711,0.7461876242,0.5231178094,0.6733210392,0.4947032457,0.2077313039,0.1500462016,0.3870204737,0.6033746421,0.5106603845,0.5850679157,0.3069070985,0.6511023509,0.6756919898,0.5657100971,0.4406990028,0.5370400511,0.3457777114,0.5764542659,0.2057326017,0.4349742016,0.3217372545,0.4657023989,0.749880876,0.3484625252,0.4642327362,0.5330730872,0.9090483129,1,1,0.3437010212,0.2380386781,0.2801896009,0.6551310512,0.5162015166,0.5747357324,0.2000743691,0.48243718,0.5957640927,0.3100131284,0.5938128974,0.4352968487,0.8854932191,0.5904923435,0.3204847089,0.3309739846,0.4964761513,1,0.6001894661,0.146677965,0.5484676329,0.5823184394,0.4760009019,0.5531737863,0.2741604891,0.8363204807,0.7522493122,0.7240614161,0.2501438147,0.1973638494,0.5996468665,0.6358232139,0.5187692994,0.3045152624,0.3633293911,0.5525610499,0.679390817,0.5398630763,0.5838348798,0.940389593,0.8754320083,0.4310293761,0.2304502393,0.5213103519,0.8181311462,0.6412357022,0.1351591612,0.4041021712,0.7050068073,0.9639572757,0.7344101925,0.5384682556,1,1,0.8368057849,0.4980363289,0.9946300876,1,0.2991462227,0.2583324714,0.7507092549,0.6418776307,0.72478438,0.4296746495,0.4407929578,0.4968105879,0.9415515643,1,1,0.7812700982,0.8015841959,0.6939722441,0.7513769722,0.8063483883,0.739940576,1,0.5015678741,0.2990102424,0.22912719,0.3949683559,0.3564655692,0.9924849142,0.3679161986,0.5792890611,0.9285926983,1,1,0.3383772756,0.5599125743,0.2628166654,0.2897583687,0.1661301782,0.2112341482,0.2538998794,0.502679112,0.3588573489,0.8857886611,1,0.3634507115,0.7788513898,0.6964761395,0.3835166133,0.1874745993,0.2855577471,0.1973870457,0.1970659207,0.07182286074,0.331767325,0.6299406105,0.6076869642,0.5693447571,0.4270336741,0.7806960849,1,0.4455965547,0.1875772045,0.2328437164,0.2578302322,0.4789315762,Chloris,652.3065294,623.5800977,581.4537616,581.5652463,584.5689699,638.358882,597.9139978,630.5083012,625.3006237,606.4966034,619.3413397,588.3681135,583.0302377,chloris
0.4248289608,0.4734627375,0.2553497516,0.5291787492,0.3334685305,0.4293909868,0.5784133454,0.5550588733,0.8567650907,0.6824902973,0.72436427,0.4188791736,0.1927294586,0.1522411533,0.2895041007,0.6833783919,0.6666495755,1,0.3145035932,0.7945942948,0.7456427165,0.4977358079,0.3501835114,0.4144423637,0.3280268147,0.6407987526,0.3111364172,0.3626881242,0.4327956911,0.5525556324,0.6329923955,0.2955546462,0.5124464442,0.5703039735,0.9162461852,1,1,0.3161245683,0.2983792181,0.2616632324,0.4693986053,0.4639204693,0.5616606073,0.2401623512,0.4304125209,0.6375789668,0.3263044221,0.6209749993,0.4359698122,0.8440863438,0.5311205617,0.2571491808,0.1946137972,0.4160604628,0.9367484225,0.5388136436,0.1529136661,0.5190058787,0.6511050841,0.4511643029,0.6006495803,0.3523402555,0.886868251,0.6575575412,0.5779509418,0.08069684689,0.1576480832,0.8157937755,0.6242066714,0.2303129551,0.3511787051,0.4416029351,0.4929159711,0.5668897702,0.425460639,0.6589887478,0.8256767649,0.8265721808,0.1277016389,0.1203225215,0.407070524,0.6846919625,0.3227925484,0.1347112364,0.3839021433,0.7403230546,1,0.7952981559,0.5292038672,1,0.8753787327,0.3203045758,0.2092486185,1,1,0.3006935945,0.1857887645,0.7250810954,0.6085090872,0.7524400489,0.4865956592,0.4708591983,0.5867022862,1,0.9392862712,0.6230989476,0.8649199013,0.7559017554,0.4750362376,0.536564764,0.8547347271,0.8079820223,0.9381846973,0.5094076747,0.3242570858,0.2439512401,0.4299940916,1,1,0.4636139807,0.4834501375,0.3907036777,1,1,0.3886819933,0.7609485199,0.3332967883,0.2725982619,0.1594820911,0.2438101594,0.3478317526,0.4521347728,0.3234929782,0.6703808982,0.327830682,0.3596744485,0.8416167123,0.4960349075,0.3491464505,0.1933590103,0.2884952071,0.169380927,0.1732728969,0.08364217144,0.2663875276,0.5681427478,0.7235953536,0.5171826644,0.3846842418,0.7913489538,1,0.4295968834,0.1848325013,0.2238179401,0.2138742838,0.3333279135,Chloris,661.4390337,627.6554748,581.3319892,582.1805763,595.1459731,637.8609697,597.8238381,631.9239884,624.0434115,606.0586738,619.5216349,587.1478461,583.8400899,chloris
0.5087589459,0.4989837858,0.2656303036,0.5065541467,0.3516699798,0.4193989547,0.5896506204,0.5758470586,0.9011479618,0.7515300014,0.7726165507,0.3996616371,0.1876496415,0.1168689531,0.2601994263,0.6765776831,0.6378177383,1,0.3185567984,0.8307215497,0.7637544422,0.472028686,0.33117158,0.3867053613,0.3191252378,0.6295847713,0.3087534364,0.3574696657,0.4627541662,0.5143037095,0.4932231397,0.2870008588,0.5376128493,0.596408731,0.9181068316,1,1,0.309707053,0.3178158525,0.5377910195,0.5430509867,0.4555594324,0.5577323643,0.296643509,0.4189185076,0.6462821491,0.344187439,0.6304486768,0.4363080156,0.8453077686,0.509959539,0.2390082131,0.3287802075,0.4576721635,0.9158983579,0.5181264466,0.1964950739,0.516571218,0.6770842624,0.4513646662,0.6161072711,0.3858648387,0.9236182126,0.6335355064,0.5348649239,0.06956316903,0.1517116019,0.8630023116,0.613540645,0.2319551535,0.3636990767,0.4683568016,0.4943737213,0.5434677936,0.4079007184,0.6946778986,0.8032734711,0.7976411137,0.1044426477,0.1326477957,0.3945723455,0.6325681668,0.1854076288,0.1394278798,0.3877964016,0.7612555,1,0.808554301,0.5309203491,1,0.8344527654,0.1561581347,0.1605491948,1,1,0.4513919779,0.1749177966,0.7193944678,0.62273689,0.7704217962,0.5195943561,0.4887206861,0.6244359737,1,0.5037386338,0.476917045,0.895892899,0.694887205,0.3561749195,0.5012998954,0.8871491569,0.8366256455,0.902680097,0.513597966,0.3346888938,0.2566292022,0.4459235298,1,1,0.5041604269,0.444534708,0.2061685369,1,1,0.4260079065,0.8157577079,0.3575767386,0.2748351489,0.1621255093,0.2530867065,0.5771865429,0.5370872777,0.3278371021,0.6297887869,0.314702979,0.3785070263,0.8784297697,0.4640407073,0.3490599898,0.1997118388,0.2950384038,0.163209293,0.1670730302,0.09815432071,0.2829723813,0.5488703357,0.8771541317,0.9684095505,0.372440918,0.8040684786,1,0.4160818328,0.1879731866,0.2284450781,0.2047384133,0.296625854,Chloris,649.0439386,625.5874779,581.2254501,587.8179551,624.7244051,637.4759958,597.8225854,632.9092786,623.1567915,605.8041986,619.6398729,586.3027281,584.3855671,chloris
0.3826845569,0.5356196093,0.2788373975,0.5268381041,0.6438317493,0.412370957,0.6124226392,0.5908963733,0.9410856014,0.7912943221,0.8189211881,0.3774836872,0.182738194,0.1347480438,0.3237253179,0.6565016214,0.5738181267,0.6897724588,0.32433665,0.8771760196,0.7740185167,0.4499005145,0.3236394457,0.3752045778,0.3143138469,0.6290027219,0.317320636,0.3874304417,0.4743966902,0.5777415641,1,0.2829574705,0.5698098266,0.6186708164,0.9268794475,1,1,0.2943104152,0.3350926039,0.835917836,0.7140940274,0.461427019,0.5312906258,0.1998649579,0.4117637967,0.6616610493,0.3572725454,0.6393715733,0.4368877627,0.869900843,0.4828542823,0.2270135863,1,0.7333943712,0.9094471627,0.4769644095,0.128743409,0.5146101746,0.7034145292,0.4568399182,0.6213161139,0.4118459618,0.9726421706,0.6062967743,0.5167561691,0.3957875343,0.2404965796,0.8849520643,0.5200372171,0.1499558161,0.3724784343,0.4946938095,0.5033271407,0.5269187262,0.4059244561,0.7374430864,0.7840674524,0.7817316951,0.3827765196,0.2173203171,0.3874035143,0.6289801196,0.3032385755,0.1432879097,0.4087548307,0.7882371756,1,0.8112324479,0.5422661177,1,0.7979148458,0.7040413776,0.2896501271,1,1,0.6347718178,0.1749341324,0.7375470513,0.6433734652,0.7756688314,0.5406760196,0.5083689342,0.650628109,1,0.4569163252,0.5811872741,0.9202712928,0.6878220528,0.2303735168,0.4917839084,0.9236778831,0.8653484717,0.8730532509,0.516849183,0.335298035,0.2682262742,0.4653480687,0.6736110742,1,0.5362155487,0.4258437111,0.3537277955,1,1,0.4613125007,0.8391912545,0.3663210237,0.2795037402,0.163724062,0.2614440633,0.8007364908,0.7185793895,0.3421663678,0.7648216733,0.9046382083,0.3954597922,0.9228226903,0.4442247488,0.3462857041,0.2049811969,0.3049174008,0.1577455957,0.1643536854,0.220585138,0.3936130019,0.5439164845,0.7554979694,0.881184995,0.3667552724,0.8467190924,1,0.3962043009,0.1918987392,0.2360122558,0.1989381185,0.2835956917,Chloris,631.457982,621.7607394,580.9616058,586.4008102,633.8289069,636.6809767,597.9632506,634.7036124,621.5195935,605.4315136,619.8525946,584.7566878,585.0700515,chloris
0.2010851138,0.4156968804,0.3009527822,0.4136859469,0.1442017417,0.3940213591,0.6219185883,0.6354661448,1,1,0.8995664384,0.3423400689,0.1857533313,0.140076477,0.3179430778,0.618779268,0.7451277449,1,0.3437558988,0.9174602207,0.8229404992,0.3767744512,0.2925881939,0.3052677786,0.2964742558,0.592525404,0.2852540638,0.3644562891,0.499102124,0.6280920619,0.5582746782,0.2726439267,0.6194600684,0.6685090241,0.8305293547,0.9462847363,0.8763290051,0.2828516286,0.3793716795,0.3613608038,0.5016485331,0.4286344882,0.5453567949,0.1723624153,0.3940337689,0.6526581566,0.4176862359,0.6301854924,0.4502144732,0.8130514807,0.4431032244,0.1961080092,0.4179733333,0.5997646196,0.8576001064,0.5171160466,0.1417415518,0.510950356,0.7270793477,0.4574179507,0.6200511967,0.4931999206,1,0.5620369744,0.4539096747,0.3003840459,0.2922005855,0.9599936597,0.5152545396,0.1377620851,0.4080994096,0.5493015188,0.5286806407,0.471360369,0.3876679838,0.7881164194,0.7371275127,0.7428471081,0.1701192571,0.1400060632,0.3914550885,0.7326412014,0.4319214712,0.1654961827,0.4120694082,0.8274509941,0.9242061234,0.8374898334,0.5292756534,1,0.7467899474,0.4249632875,0.218869171,0.9626629466,1,0.1952992488,0.1605701298,0.6967118973,0.7133309325,0.7981034197,0.6346763681,0.5260926097,0.7427740774,1,1,0.6149966972,1,0.7967785809,0.2529696243,0.4437505633,0.9688951595,0.91273816,0.7626737981,0.5446265251,0.3434398548,0.3187066436,0.5537164135,0.8687501782,1,0.6433890062,0.4984728805,0.3061438193,1,0.9820776127,0.5983955092,0.8816313895,0.4343029176,0.2718226388,0.1807371054,0.2941722828,0.3691544672,0.6126280474,0.3712002196,0.6807047592,0.4072310999,0.5059559392,1,0.4068615707,0.3543265759,0.2318031639,0.3076629042,0.1503833423,0.1621715416,0.1664610795,0.364406941,0.5199326423,0.8866898114,0.6062065022,0.3474284496,0.8855036795,1,0.3608621267,0.2094312577,0.2462118052,0.1869193443,0.2378980951,Chloris,626.9751803,620.886952,580.4631395,587.2579683,622.8151212,635.6686274,598.3658971,636.6261768,619.7878167,605.1712831,619.6957539,583.0759366,585.12283,chloris
0.5728101271,0.5357508413,0.3025043706,0.5915766464,0.466070074,0.404078819,0.6684737909,0.618217097,1,0.8233592797,0.8330677525,0.3388700349,0.1763870691,0.2464827213,0.3430656672,0.6104481406,0.6126192793,0.3705691343,0.3379783308,0.9748029684,0.7886377599,0.4152067921,0.3205820392,0.3473896862,0.3142220705,0.6431329436,0.445603136,0.4151144498,0.4761466122,0.5281127499,0.2892044124,0.282260179,0.6365063273,0.6593667856,0.9464768123,1,0.9367368178,0.2660274443,0.3656594758,0.4042300414,0.4864041769,0.484586589,0.574823748,0.2634955368,0.4060415916,0.6971381488,0.3810754698,0.6477132098,0.4393638535,0.8751780527,0.4359740285,0.2143740444,0.469350298,0.5352858331,0.9062890215,0.4718652919,0.2470466543,0.511261735,0.7490484648,0.4795077697,0.6154098525,0.4507978133,1,0.559754372,0.510671162,0.2309183407,0.2549220406,0.8963846749,0.6188216092,0.2871038113,0.3831932609,0.5434241765,0.5286386215,0.4983021955,0.4176695767,0.7726517883,0.7551644883,0.7740728717,0.1535146839,0.1632438197,0.3800897438,0.7790250725,0.2564605593,0.1488626104,0.4672839629,0.8477720099,0.9986353384,0.8016104791,0.5477408363,1,0.7392698988,0.2518086337,0.1854464205,1,0.9618382491,0.206523714,0.1869014316,0.7941726366,0.6949161286,0.7681553715,0.5597278588,0.5165624069,0.6870634892,1,0.4192420906,0.4160657896,0.9482631553,0.7085150938,0.208432429,0.4997819732,0.9957800559,0.9234640105,0.823931508,0.5213343596,0.3070860766,0.2872229631,0.5043919991,1,1,0.5781922527,0.4514029537,0.1693923427,1,0.996241393,0.5321785049,0.8429077124,0.364922375,0.2694973008,0.1670888165,0.2777641556,0.7717163148,0.6231553131,0.3753697397,0.8029931752,0.6059617162,0.4232932097,1,0.4253648117,0.335255521,0.2120701578,0.3029117642,0.1504092681,0.163699178,0.2560386409,0.3623768399,0.5491711774,1,1,0.3644406009,0.9578808919,1,0.3572044674,0.1985729994,0.236689584,0.1920479943,0.2824333983,Chloris,642.3721676,625.6772425,579.7502759,585.4695207,605.5808597,634.5493169,598.9161601,638.0329703,618.3228681,605.1229082,619.475928,581.6773849,585.034525,chloris
0.8455311761,0.6664592315,0.3085825701,0.6366713638,0.570839952,0.4076876479,0.6825917768,0.6191271907,0.9829512388,0.7530624559,0.806544627,0.3283021486,0.1711280272,0.3364655788,0.4159450364,0.5858948373,0.7931916425,1,0.3432967421,0.9935235526,0.7839833327,0.4155280382,0.3312763328,0.3587441347,0.3233838559,0.6703787148,0.5608409736,0.4677055676,0.4568925926,0.7562352455,0.9769097078,0.2884361488,0.6425243799,0.6681674301,0.9715865885,1,0.9251814968,0.2511796389,0.3676873517,0.9307957048,0.6776313084,0.5090432653,0.572072171,0.398514203,0.4134600603,0.6997411049,0.3786690526,0.6407060682,0.4371139396,0.8974129413,0.4206568788,0.2218651678,0.717298315,0.6583185941,0.9107510253,0.4496386999,0.2342303545,0.5106986704,0.7411566049,0.498570888,0.5877230953,0.4419112271,1,0.5485179299,0.5411323873,0.3513939465,0.2840745865,0.8583701692,0.6344874436,0.26994551,0.3776212386,0.5395381735,0.5428450482,0.4937469282,0.4308815932,0.7744267705,0.7584400073,0.7864747079,0.3763196795,0.2429597791,0.3765384241,0.7647041575,0.2088730553,0.1465962612,0.4986800601,0.8747878524,1,0.772533195,0.5641766743,1,0.7222870061,0.8318371812,0.2863046599,1,1,0.3513388085,0.2072313589,0.8254486922,0.7105465995,0.731283037,0.5316826607,0.5117725463,0.6771168552,1,0.7256666789,0.5916861572,0.9257032619,0.7686618759,0.2173990277,0.5315936075,0.9882305473,0.948385954,0.8180488003,0.5073148762,0.28339263,0.2832572018,0.5055621968,0.4383581553,1,0.55939518,0.4392964635,0.4370872901,1,0.9654570489,0.5341205987,0.7962440351,0.3351684844,0.2657077379,0.1641190789,0.2769795564,1,0.7322725148,0.3870263695,0.8308075511,0.6781213409,0.4109383658,0.9940349296,0.4348630182,0.3173917798,0.2064281774,0.299057985,0.1500194159,0.166545931,0.4355173856,0.429534022,0.5580255167,0.8860329809,0.5182890356,0.3746438546,1,1,0.3362014936,0.1956097375,0.2340586022,0.1950641986,0.3094557592,Chloris,633.7037049,627.1030672,578.6870715,576.6145868,576.2937822,632.9375152,599.6654048,639.1044428,616.8580532,605.2312778,619.1710364,580.3017294,584.9479477,chloris
0.0777696708,0.2148888734,0.06095097904,0.253359647,1,0.2139095337,0.2337427852,0.1593791936,0.0859554754,0.1170874909,0.1430670833,0.152349226,0.1029611559,0.1002994752,0.4607092058,0.2348613911,0.2752136341,0.3502503863,0.7498117552,1,1,1,1,0.6586239827,0.4575790112,0.4498666055,0.09538376046,0.4444185787,0.2217580665,0.2328753875,0.75651658,0.5040885341,0.8104982162,0.6908031104,0.3826530129,0.4404917231,0.2628626036,0.3743626747,0.5296596106,0.04294286626,0.07711274514,0.03188322113,0.05998987593,0.1763192671,0.07273620601,0.09209733037,0.1141132552,0.07975455821,0.1203395722,0.1275895713,0.09904700235,0.08082242202,0.04624681301,0.09007067192,0.02989268964,0.02602589874,0.05017508734,0.08221712468,0.08142379656,0.07875075422,0.04488103867,0.1083779167,0.1463976035,0.1009726774,0.06522093675,0.0522297158,0.1558342054,0.04118015278,0.04495362977,0.08477165276,0.1172429279,0.1303582061,0.1043087003,0.06829793317,0.1617372292,0.1135794987,0.07321632449,0.05365427435,0.1041322596,0.1316835506,0.02653313402,0.04279474072,0.119474935,0.08828844991,0.1863967698,0.1461406049,0.06540510512,0.1400479387,0.1435520023,0.08474561206,0.02908045147,0.348000152,0.3715775475,0.02357421377,0.03915309048,0.1188658849,0.1090700828,0.0728587843,0.08977344993,0.09582637071,0.1892149491,0.2619271887,0.1327069487,0.04347128262,0.2112833165,0.4012974031,0.06387135041,0.2233834063,0.5860463716,0.3707216158,0.2227693011,0.1542109899,0.1619536034,0.236986951,0.2884294005,0.3807890137,0.1146874336,1,0.9038990861,0.3214122838,0.6044141337,0.7383314602,1,0.8078277223,0.5778235023,0.5354800947,0.4336168451,0.8303715175,0.9267287597,0.3736324169,0.9888049285,1,1,1,0.6674450206,0.5788773842,0.5556382891,0.5736344601,0.5628087414,0.6819729206,1,1,1,0.3815621268,0.6010014375,0.4742929113,0.5192434305,0.4256488721,0.4463595547,0.7185070286,0.8420548123,0.7037965674,0.5975554613,0.5966679294,0.7389668941,0.4760332569,Chroicocephalus,1263.900496,1411.4025,1154.770991,1360.610618,1605.690972,1426.781561,1321.987566,1274.515795,1248.265108,1230.712679,1176.924092,1187.176102,1190.459162,ridibundus
0.09633591294,0.3201352072,0.1383710068,0.3097100936,1,0.340284506,0.4780689525,0.3491469387,0.1444083939,0.1934984274,0.1607271307,0.2648094137,0.2792153549,0.2683346335,0.5314775904,0.2704022957,0.4077220568,0.3944628192,0.5948795755,0.7402548126,0.8697134013,0.9109244668,0.8656779461,0.595527909,0.595101491,0.3435816216,0.09756678326,0.4287968556,0.2945315007,0.2908049057,0.4446307377,0.77276159,1,1,1,1,0.4711970779,0.4380881256,0.659266293,0.05084237815,0.1213116857,0.04384283067,0.1763043335,0.5186993877,0.1424142027,0.1219360545,0.1137976014,0.1025550438,0.1378324217,0.1140952529,0.1048947701,0.08145405345,0.02917595864,0.0556749071,0.03117556746,0.04499252752,0.1321003226,0.06560381376,0.07759459918,0.09817162126,0.06058003274,0.1148667117,0.1340281736,0.1015233941,0.08413987895,0.03558962752,0.1144713259,0.03687705025,0.04209392436,0.1158157628,0.1103032252,0.09202694147,0.07309543941,0.06226134153,0.1477938238,0.1248974418,0.09240428774,0.06298613415,0.05258989742,0.1248432468,0.04211651517,0.05793236725,0.1193174492,0.1145219487,0.1661881562,0.1259781068,0.07684401861,0.187647018,0.1074363295,0.0645871314,0.04377395182,0.2461209546,0.208550484,0.02436827746,0.04230147272,0.1089851939,0.08572687658,0.1346183888,0.1174657064,0.08335013091,0.1520906673,0.1773761159,0.1022828731,0.03400589882,0.2260743884,0.3665574396,0.03435444684,0.07789087515,0.1668043978,0.200533866,0.06807789869,0.07797678282,0.1203764676,0.247279769,0.2538207284,0.1793588247,0.06501381189,0.3774431679,0.4266063551,0.1433157635,0.4056689056,0.7414785466,0.689219122,0.5335993884,0.3871477863,0.3783431984,0.3180351236,0.4922499491,0.7038462059,0.2279783989,1,1,0.7015570213,1,0.5816731582,1,0.6280237227,0.5514066905,0.652703991,0.6612746975,1,1,0.7088255242,0.5920095045,0.5991779122,1,0.8975970324,0.5951596819,0.4227338967,0.5870640818,0.6647860065,0.6811632635,0.74159593,0.8378392668,0.9721077742,1,Chroicocephalus,1254.968738,1415.573658,1155.159479,1256.086004,1304.378723,1424.093611,1319.763364,1274.011473,1247.309672,1230.143425,1175.857734,1188.613826,1188.993466,ridibundus
0.1523513932,0.1947678435,0.04788747587,0.2452285338,0.6270458839,0.1566720743,0.1327512289,0.1162740006,0.0970690222,0.1336102131,0.1151953033,0.1119922819,0.07343299203,0.4259387519,0.6657465265,0.2545962535,0.2820847853,0.2395076594,0.800619851,1,1,1,1,0.4724642545,0.4932593393,0.5688162734,0.3769254806,0.5139541899,0.1455581613,0.3072993188,0.7340133715,0.3676203406,0.5641077185,0.3729253915,0.1731307002,0.2353845818,0.1724864349,0.3260032838,0.3147651411,0.1059374657,0.0867699206,0.02755384169,0.05043119254,0.1188172453,0.06319492642,0.08353472137,0.09846852006,0.06286125947,0.12182974,0.1239703631,0.1024841811,0.07383811436,0.2093103509,0.1793595052,0.03183125349,0.0334175142,0.06368573717,0.09560590145,0.08533121448,0.06739300008,0.05683646764,0.1446796789,0.121194373,0.09557837228,0.05494289909,0.3505494495,0.2395837048,0.04155535775,0.06878650748,0.1719806112,0.1086083627,0.1615161371,0.1055577766,0.07978748131,0.1839363479,0.09365376382,0.06417241564,0.0424121605,0.4431101657,0.213309543,0.02374498406,0.06522350431,0.2469769911,0.08502638367,0.1550352716,0.112325924,0.07549777519,0.1523586797,0.1552596722,0.08876403658,0.02696116973,0.2488617024,0.3744766155,0.02946561603,0.07074369608,0.1677248456,0.1463568455,0.05794737704,0.08121482167,0.1154265911,0.2496838684,0.2426380265,0.1479035504,0.04758639176,0.3390667781,0.4475040839,0.1246515778,0.4227346845,0.8553646601,0.5775978275,0.414837049,0.3161817957,0.2954633268,0.2754288913,0.4486423586,0.5933951063,0.1553259114,1,1,0.5888139,0.9450895707,0.7860853448,1,0.6414049921,0.5807734996,0.6199213536,0.5694297025,1,0.932144936,0.5456072742,0.5877712246,0.6244429204,1,1,1,0.4336505109,0.5672774151,0.6089360336,0.6250046665,0.7167917848,0.9042514792,1,1,0.7080771531,0.7317232527,0.3093500952,0.4489717542,0.4119762654,0.5471709694,0.7200518186,0.8400496996,0.7865504998,0.7463170486,0.5631672847,0.6433394633,0.3044117316,Chroicocephalus,1318.449518,1434.911443,1158.145346,1252.876295,1314.003526,1412.990227,1311.654444,1271.800011,1243.661006,1226.891077,1172.469193,1194.524626,1183.55534,ridibundus
0.6614455053,0.6110359875,0.139443457,0.3345007502,0.5106338826,0.3665459403,0.5449906939,0.344004489,0.1633708916,0.2280396782,0.1647051108,0.3222027141,0.2921528777,0.6452578892,0.7785160625,0.3072879831,0.4500099702,0.2540537274,0.5704475771,0.7266856683,0.8560774963,0.8047425369,0.782466742,0.5469457601,0.6330015882,0.294202125,0.4812419465,0.7625001169,0.2526575352,0.3085477573,0.2369192109,0.8149022704,1,1,1,1,0.4343648426,0.5078802869,0.568344968,0.3773120393,0.259122018,0.04799723229,0.261053057,0.4441054673,0.153744292,0.1264772153,0.1149726394,0.09838869433,0.1373283932,0.1103924605,0.1097223287,0.07148173758,0.1271090107,0.09334377881,0.02720566266,0.0657653633,0.1424114934,0.06475775032,0.08370665954,0.09600570837,0.06160176802,0.1269413161,0.1198059703,0.1031998637,0.0717295223,0.3108229761,0.2149785742,0.03240384063,0.04230410941,0.07477729344,0.09804978631,0.08620423625,0.06660534028,0.05953171575,0.1532434879,0.1143712711,0.09489872406,0.05377249815,0.601594042,0.3000814982,0.04226696688,0.06145163421,0.07089039341,0.1110808667,0.166782106,0.1030454915,0.08349181002,0.1910706099,0.08916106523,0.06356877028,0.04182828028,1,0.3267341408,0.02426812443,0.04787919054,0.07476135787,0.08819239826,0.153131103,0.1095340056,0.07805831905,0.1618862532,0.1528659749,0.08719428217,0.02713124846,0.6098301181,0.5013466445,0.03137004633,0.1098392233,0.2594281626,0.1494225475,0.05775270516,0.08348408954,0.1195950876,0.2630179132,0.2337421008,0.1495607077,0.04757535793,0.3139965862,0.5048677871,0.1368248036,0.5461497522,1,0.6134700732,0.42702882,0.3363453777,0.3116550676,0.2866312135,0.4707714703,0.6052570463,0.1564041893,0.533420566,1,0.6334211775,1,0.5364486638,1,0.6169396254,0.5818657306,0.6290180413,0.6007180958,1,0.9251563052,0.570977232,0.5009753842,0.6483199178,1,0.9439140314,0.3853074029,0.438990474,0.5784362666,0.6205550135,0.6397188446,0.7341888856,0.8773412404,1,1,Chroicocephalus,1297.846943,1421.809608,1159.552382,1257.801422,1324.547399,1409.305335,1309.245695,1271.197038,1242.557208,1225.519077,1171.653251,1196.341243,1182.008608,ridibundus
