,index,n_transactions,block_height_max-min,fee_mean,fee_median,fee_std,fee_min,fee_max,fee_max-min,size_mean,size_median,size_std,size_min,size_max,weight_mean,weight_median,weight_std,weight_min,weight_max,confirmations_mean,confirmations_median,confirmations_std,confirmations_min,confirmations_max,vin_sz_mean,vin_sz_median,vin_sz_std,vin_sz_min,vin_sz_max,vout_sz_mean,vout_sz_median,vout_sz_std,vout_sz_min,vout_sz_max,inputsAmount_mean,inputsAmount_median,inputsAmount_std,inputsAmount_min,inputsAmount_max,outputsAmount_mean,outputsAmount_median,outputsAmount_std,outputsAmount_min,outputsAmount_max,target
55,55,2,3.0,133675.5,133675.5,48190.0342446444,99600.0,167751.0,68151.0,4833.5,4833.5,5427.044545606752,996.0,8671.0,19334.0,19334.0,21708.178182427007,3984.0,34684.0,153722.0,153722.0,5.656854249492381,153718,153726,27.5,27.5,37.476659402887016,1.0,54.0,23.0,23.0,2.8284271247461903,21.0,25.0,4389650478.0,4389650478.0,5930415038.536727,196213789,8583087167,4389516802.5,4389516802.5,5930366848.502482,196114189,8582919416,2
56,56,2,2.0,200200.0,200200.0,104651.80361560904,126200.0,274200.0,148000.0,1995.5,1995.5,1042.9825022501575,1258.0,2733.0,7982.0,7982.0,4171.93000900063,5032.0,10932.0,153713.0,153713.0,21.213203435596427,153698,153728,13.0,13.0,7.071067811865476,8.0,18.0,2.0,2.0,0.0,2.0,2.0,620919674.0,620919674.0,714905621.6823865,115405061,1126434287,620719474.0,620719474.0,714800969.878771,115278861,1126160087,3
57,57,2,1.0,55881.5,55881.5,64886.23956202116,10000.0,101763.0,91763.0,483.0,483.0,155.56349186104046,373.0,593.0,1932.0,1932.0,622.2539674441618,1492.0,2372.0,153713.5,153713.5,19.091883092036785,153700,153727,1.5,1.5,0.7071067811865476,1.0,2.0,7.0,7.0,7.071067811865476,2.0,12.0,404820551.0,404820551.0,547618071.7008895,17596099,792045003,404764669.5,404764669.5,547553185.4613276,17586099,791943240,3
58,58,6,4198.0,4173238.5,3618385.5,4557917.22108569,21230.0,9151000.0,9129770.0,41658.833333333336,36012.0,45357.79329472132,192.0,91216.0,166635.33333333334,144048.0,181431.17317888528,768.0,364864.0,153060.5,152612.0,1863.8638094023956,151426,155624,280.3333333333333,241.0,309.24661140692655,1.0,618.0,8.833333333333334,2.0,11.409060726749887,1.0,25.0,1544609833.1666667,1520833217.5,1241184813.8334637,1085164,3209151000,1540436594.6666667,1520759017.0,1238604655.903702,1063934,3200000000,3
59,59,28,1578.0,12142.857142857143,10000.0,4986.754943620637,10000.0,30000.0,20000.0,523.2142857142857,419.0,344.92558050202086,257.0,1333.0,2092.8571428571427,1676.0,1379.7023220080837,1028.0,5332.0,341240.71428571426,341325.5,441.9243153856659,340424,341994,2.5,2.0,1.9340994650588013,1.0,7.0,1.8928571428571428,2.0,0.314970394174356,1.0,2.0,57099587.78571428,9490502.0,220365464.8644401,1500000,1175201992,57087444.92857143,9480502.0,220361906.24602777,1490000,1175171992,1
60,60,32,104316.0,5748964.09375,2144256.0,11862981.36314338,3154.0,50647513.0,50644359.0,10875.875,9464.0,12064.456066371966,191.0,37126.0,43482.96875,37856.0,48276.46820706108,665.0,148504.0,178619.75,194559.5,30754.8752841226,99532,203848,67.78125,53.0,75.9234480228435,1.0,225.0,24.875,7.0,41.90677056699596,1.0,183.0,2554896996.4375,1560086733.5,3429630704.669373,333470,17021290478,2549148032.34375,1556841224.0,3421360258.832465,330106,16970642965,2
61,61,12,30041.0,1262886.0833333333,144024.5,2920209.3069723444,3570.0,10000000.0,9996430.0,8955.833333333334,1372.0,24275.417318136817,351.0,85889.0,35796.083333333336,5488.0,97112.2519154166,1077.0,343556.0,156570.91666666666,156745.0,11043.575948020489,144155,174216,57.0,4.5,165.70400774217313,1.0,582.0,15.916666666666666,3.5,27.9949941412692,1.0,100.0,940885409.0833334,341376863.5,1308889315.140977,109551215,4637305823,939622523.0,341108613.0,1308103454.042081,109547645,4637298863,3
62,62,2,2.0,2205421.0,2205421.0,2742865.7900090558,265922.0,4144920.0,3878998.0,16837.0,16837.0,20442.45704410309,2382.0,31292.0,67348.0,67348.0,81769.82817641235,9528.0,125168.0,153731.0,153731.0,1.4142135623730951,153730,153732,101.0,101.0,141.4213562373095,1.0,201.0,57.0,57.0,14.142135623730953,47.0,67.0,4043518802.5,4043518802.5,3539954797.6327925,1540392760,6546644845,4041313381.5,4041313381.5,3542697663.422801,1536247840,6546378923,2
63,63,8,5263.0,748519.0,152337.0,1723692.0774828498,732.0,5000000.0,4999268.0,8109.125,6805.0,8771.167415987778,225.0,25597.0,32354.375,27220.0,35166.570131863664,900.0,102388.0,151202.5,151330.0,2047.9365922103796,148431,153725,51.25,34.5,61.84947164573957,1.0,173.0,16.125,2.0,34.45675343300435,2.0,101.0,2440726851.625,501000024.5,3810588555.4020233,81453996,9780059668,2439978332.625,500847687.5,3810920299.50141,81452796,9780049668,3
64,64,5,3.0,50000.0,50000.0,0.0,50000.0,50000.0,0.0,294.4,258.0,80.83501716459271,258.0,439.0,1177.6,1032.0,323.34006865837085,1032.0,1756.0,362455.8,362456.0,1.095445115015646,362454,362457,1.2,1.0,0.4472135954999579,1.0,2.0,2.0,2.0,0.0,2.0,2.0,7104342331.2,7114405414.0,774900710.8375229,6114305414,8064190000,7104292331.2,7114355414.0,774900710.8375229,6114255414,8064140000,0
65,65,28,35203.0,53678.107142857145,36323.5,58451.60600356077,1130.0,253846.0,252716.0,7032.535714285715,741.0,9131.71289551334,191.0,25000.0,28130.14285714286,2964.0,36526.851582053365,764.0,100000.0,152270.10714285713,153347.0,6335.890304531656,122702,157875,42.21428571428572,4.5,55.25051174078886,1.0,150.0,4.214285714285714,2.0,3.813787296765978,1.0,17.0,223399042.89285716,2092778.0,693301373.9332627,48870,2722149022,223345364.7857143,2085557.5,693291927.4622511,47740,2722109057,4
66,66,74,40633.0,19762.08108108108,14032.5,19702.19470895312,1000.0,100000.0,99000.0,521.6081081081081,373.0,458.65926761483246,191.0,2437.0,2086.4324324324325,1492.0,1834.6370704593296,764.0,9748.0,300079.0,302365.5,7379.582645881664,263377,304010,2.891891891891892,1.0,3.072492039146447,1.0,16.0,2.5,2.0,3.604601321218688,1.0,31.0,262842352.83783785,4888639.5,1168981811.8574874,10520,7401951989,262822590.75675675,4873639.5,1168980743.624273,9520,7401947548,1
67,67,74,27120.0,152908.17567567568,160000.0,107141.87778641393,2734.0,369800.0,367066.0,14848.608108108108,845.5,31562.161472511983,192.0,95923.0,59384.09459459459,3382.0,126253.45019239704,768.0,383692.0,154950.8918918919,154176.5,8059.425496312909,139553,166644,98.3108108108108,2.0,214.9156525005672,1.0,650.0,9.986486486486486,12.0,12.563802368386314,1.0,94.0,823642798.9054054,15386851.0,1875825007.7638707,3586436,9227113167,823489890.7297298,15269001.0,1875813383.182176,3574236,9226913167,3
68,68,20,123012.0,745602.4,92476.0,1929026.3086071608,245.0,8618200.0,8617955.0,8677.8,1150.0,19377.91854717768,226.0,85886.0,34399.95,4600.0,77553.28858511281,665.0,343544.0,118814.85,135242.5,39855.619872200805,38207,161219,57.5,5.5,131.67963515969154,1.0,582.0,4.4,2.0,7.576973427153448,1.0,31.0,1508656960.35,328449274.5,2723232281.211416,8256880,10001818986,1507911357.95,327973698.5,2722237340.0830817,8256546,10001016940,3
69,69,8,126717.0,508942.625,304200.0,686252.110998978,2021.0,2122080.0,2120059.0,7535.125,3859.0,11363.6000764031,1291.0,35442.0,30014.125,15436.0,45507.31071075284,4822.0,141768.0,100406.75,110232.0,58885.892644163934,26991,153734,42.375,13.5,80.75878987984616,2.0,240.0,38.5,13.0,42.55416716206702,1.0,101.0,12253581342.625,7530146403.5,14028270665.642307,318634829,43798086255,12253072400.0,7529906103.5,14028158489.273417,318632808,43797523503,2
70,70,2,6.0,82340.0,82340.0,88162.07347833875,20000.0,144680.0,124680.0,2215.0,2215.0,1978.48477375996,816.0,3614.0,8860.0,8860.0,7913.93909503984,3264.0,14456.0,275856.5,275856.5,19.091883092036785,275843,275870,14.5,14.5,13.435028842544405,5.0,24.0,2.0,2.0,0.0,2.0,2.0,697442387.5,697442387.5,903261578.722576,58740000,1336144775,697360047.5,697360047.5,903173416.6490976,58720000,1336000095,0
71,71,250,21181.0,67299.6,70000.0,46129.86426762383,2400.0,374100.0,371700.0,6353.444,8857.0,3640.7049582789527,223.0,9025.0,25413.776,35428.0,14562.819833115813,892.0,36100.0,97898.344,97941.0,6352.883054968361,86591,107783,35.856,50.0,20.53528807260564,1.0,50.0,1.444,1.0,0.882029423326942,1.0,7.0,3029184120.072,1891148290.0,3673374122.997291,3532840,25122163866,3029116820.472,1891078290.0,3673371462.7303066,3462840,25122071366,4
72,72,23,142930.0,596628.9130434783,100000.0,1401254.577114864,5111.0,5478132.0,5473021.0,8559.04347826087,2880.0,12194.384599919382,191.0,38166.0,34236.17391304348,11520.0,48777.53839967753,764.0,152664.0,116039.56521739133,146771.0,46270.40280472456,20749,163679,53.391304347826086,17.0,75.99206844403672,1.0,240.0,20.73913043478261,2.0,67.796632653912,1.0,329.0,6185982849.652174,240690000.0,13291021693.152063,752975,56826362972,6185386220.73913,240670000.0,13290321997.621525,682340,56825350172,2
73,73,88,39860.0,13717.386363636364,10000.0,24949.893783862462,1000.0,238077.0,237077.0,611.0681818181819,374.5,1389.8827602541985,225.0,12504.0,2444.2727272727275,1498.0,5559.531041016793,900.0,50016.0,384307.1590909091,384864.0,5096.746663226648,363593,403453,3.602272727272727,2.0,9.396183833738492,1.0,84.0,2.0,2.0,0.0,2.0,2.0,15312225.625,9015040.0,32854047.121540338,1323582,228877852,15298508.238636363,9005035.0,32837603.62196518,1313582,228867852,1
74,74,36,46249.0,277060.0277777777,100000.0,695303.0880179001,8996.0,4094484.0,4085488.0,3384.027777777778,1759.0,5532.759386398236,293.0,21251.0,13536.111111111111,7036.0,22131.037545592942,1172.0,85004.0,161691.27777777778,157943.5,10840.382540986297,153707,199951,15.97222222222222,4.0,34.8920671386255,1.0,139.0,16.52777777777778,2.0,31.637668426925263,2.0,151.0,789168261.0833334,88019352.5,1977836579.7433543,2161440,7877616822,788891201.0555556,87891360.5,1977414380.4505663,2145780,7877484692,3
75,75,250,116958.0,522519.62,47643.5,961006.6480974676,1000.0,5556551.0,5555551.0,7989.224,780.0,13153.717230110384,191.0,54702.0,31592.6,2698.0,52783.80709450161,449.0,218808.0,76868.576,84766.5,32001.262417057344,4722,121680,49.76,3.0,86.66988563685327,1.0,240.0,16.58,3.0,46.63275733028126,1.0,601.0,15527090917.212,1381883664.0,65464200708.9989,8011,769762606300,15526568397.592,1381673255.0,65463944662.76628,2081,769762389274,2
76,76,11,15.0,106745.45454545454,100000.0,53889.7668140504,10000.0,191960.0,181960.0,1318.5454545454545,522.0,1251.1931396580117,339.0,3614.0,5274.181818181818,2088.0,5004.772558632047,1356.0,14456.0,275855.0,275850.0,10.03992031839968,275844,275870,8.454545454545455,3.0,8.454154438660751,2.0,24.0,1.818181818181818,2.0,0.4045199174779452,1.0,2.0,635812916.8181819,525997701.0,576008022.4780703,7791050,1336144775,635706171.3636364,525897701.0,575964630.7623937,7691050,1336000095,0
77,77,2,831.0,218690.0,218690.0,213277.54734148647,67880.0,369500.0,301620.0,8676.0,8676.0,7113.494218736668,3646.0,13706.0,34704.0,34704.0,28453.97687494667,14584.0,54824.0,154130.5,154130.5,569.2209588551708,153728,154533,42.5,42.5,57.27564927611035,2.0,83.0,52.5,52.5,68.58935777509511,4.0,101.0,1073984547.0,1073984547.0,1453916695.968972,45910192,2102058902,1073765857.0,1073765857.0,1453703418.4216304,45842312,2101689402,4
78,78,250,31045.0,142291.128,50400.0,315640.4609938486,1024.0,3790350.0,3789326.0,1979.452,1131.0,3576.8936119685422,225.0,39170.0,7225.912,3856.0,14362.637977158218,669.0,156680.0,147492.668,150829.5,9533.540520562388,127599,158644,9.56,5.0,17.598101394490353,1.0,220.0,7.868,2.0,17.41285173722242,2.0,202.0,5162768598.488,2185242649.5,21353270845.39797,117876364,303876442156,5162626307.36,2185237031.5,21353180860.91757,117764964,303874986169,3
79,79,18,46136.0,489695.1666666667,64410.5,1039509.1730273616,4754.0,4488160.0,4483406.0,15706.888888888889,15033.5,12074.507433085377,225.0,52705.0,58692.55555555556,59312.0,50610.42485289815,900.0,210820.0,165554.27777777778,162831.5,13588.11433399039,153709,199825,57.94444444444444,37.5,64.05372030543832,1.0,248.0,206.0,67.0,230.4925671890783,1.0,517.0,774157404.2777778,3874916.0,3245318310.4780283,61582,13777852336,773667709.1111112,3834733.5,3245434841.9654617,18702,13777837788,3
80,80,87,167476.0,304928.1149425287,100000.0,563205.4543803093,1130.0,4047236.0,4046106.0,4113.6551724137935,1700.0,5296.842363073135,191.0,30736.0,16124.793103448275,6792.0,21061.851964297875,577.0,122944.0,109349.44827586209,94932.0,42765.70362594652,27,167503,24.2183908045977,7.0,34.78987599574026,1.0,201.0,5.011494252873563,2.0,10.475324552749267,1.0,82.0,2162676922.218391,450170604.0,6669658096.187115,1016800,58475372837,2162371994.1034484,450097450.0,6669569725.008198,971600,58475186117,3
81,81,18,15420.0,1892239.5,281600.0,5176971.433302808,1937.0,21226756.0,21224819.0,9198.888888888889,2955.0,19449.432799498863,225.0,81173.0,36402.72222222222,11820.0,77907.56240405567,900.0,324692.0,158072.27777777778,155569.0,5098.671427937425,153582,169002,59.05555555555556,18.5,131.54398603295363,1.0,550.0,10.0,2.0,17.438969208609308,1.0,67.0,3115307970.4444447,418938125.5,5871547357.571692,25460000,18106174552,3113415730.9444447,418788999.5,5869222345.054128,25419040,18106070860,3
82,82,20,92339.0,229817.7,75040.5,520902.7192549185,452.0,2148408.0,2147956.0,52371.3,14574.5,56776.895182255634,191.0,134291.0,141475.2,58298.0,147906.77275357928,669.0,300068.0,117571.25,107634.5,27810.46143540233,87463,179802,319.05,96.0,344.4908485531105,1.0,790.0,4.2,1.0,10.773261246936178,1.0,49.0,418395432.4,62378928.0,1122241620.8695424,64174,5000000000,418165614.7,62303847.5,1122177743.994352,63722,4999800931,3
83,83,42,54636.0,1395071.9285714286,89466.5,6817758.883915681,1139.0,44344535.0,44343396.0,7141.452380952381,1259.0,12081.314258183762,226.0,46151.0,28558.02380952381,5036.0,48329.83328434004,669.0,184604.0,156161.14285714287,150711.5,19326.24652789937,131280,185916,44.97619047619048,5.0,79.52894490571653,1.0,272.0,14.357142857142858,4.0,29.30397578001455,1.0,179.0,1039261589.0714284,116761725.0,2428676756.343126,1966063,11342525485,1037866517.1428572,114501096.5,2425291383.6513085,1798283,11342346534,3
84,84,8,25758.0,155916.25,76771.5,181021.55820213395,3219.0,426200.0,422981.0,6187.0,4182.5,5561.9960702713815,192.0,16592.0,24557.5,16730.0,22429.63773352443,768.0,66368.0,152504.25,152900.0,9761.56588360699,139224,164982,34.75,12.5,42.12142312071478,1.0,112.0,30.25,2.0,44.81629168059312,1.0,101.0,2319338501.875,501000073.5,3814165064.492591,15344352,11384831125,2319182585.625,500982594.5,3814033448.602948,15340962,11384404925,3
85,85,4,28.0,142960.0,131180.0,53205.24284942853,100000.0,209480.0,109480.0,2429.75,2143.0,2442.1736731854267,339.0,5094.0,9719.0,8572.0,9768.694692741708,1356.0,20376.0,276002.75,276004.0,5.560275772537426,275995,276008,16.0,14.0,16.49242250247064,2.0,34.0,1.75,2.0,0.5,1.0,2.0,650640578.0,603581235.5,700880589.6640252,44190000,1351209841,650497618.0,603450055.5,700829119.9380553,44090000,1351000361,0
86,86,88,13047.0,66704.54545454546,20000.0,116043.2102527676,10000.0,920000.0,910000.0,5266.022727272727,440.0,11702.593177579802,257.0,91662.0,21064.090909090908,1760.0,46810.37271031921,1028.0,366648.0,381873.6704545455,382154.0,3446.109032642992,374042,387081,29.488636363636363,2.0,68.66108575437542,1.0,550.0,1.9772727272727275,2.0,0.1498867562775945,1.0,2.0,532164454.1136364,71539785.0,632828326.0256552,2685330,1389920030,532097749.5681818,71519785.0,632768325.6914788,2665330,1389004174,0
87,87,2,3.0,139874.5,139874.5,178258.0840032227,13827.0,265922.0,252095.0,1376.5,1376.5,1421.991736966147,371.0,2382.0,5506.0,5506.0,5687.966947864588,1484.0,9528.0,153721.5,153721.5,14.849242404917495,153711,153732,1.5,1.5,0.7071067811865476,1.0,2.0,34.5,34.5,45.96194077712559,2.0,67.0,3273798987.0,3273798987.0,4628502999.940209,953129,6546644845,3273659112.5,3273659112.5,4628324741.856206,939302,6546378923,3
88,88,2,19.0,50000.0,50000.0,0.0,50000.0,50000.0,0.0,439.5,439.5,255.26554800834364,259.0,620.0,1758.0,1758.0,1021.0621920333746,1036.0,2480.0,330636.5,330636.5,13.435028842544405,330627,330646,2.0,2.0,1.4142135623730951,1.0,3.0,2.0,2.0,0.0,2.0,2.0,3403110905.0,3403110905.0,1291543129.409002,2489852000,4316369810,3403060905.0,3403060905.0,1291543129.409002,2489802000,4316319810,0
89,89,97,30551.0,133448453.60824744,50000.0,485483438.5828303,0.0,2808000000.0,2808000000.0,7931.79381443299,374.0,21281.807913361383,191.0,99416.0,31727.17525773196,1496.0,85127.23165344553,764.0,397664.0,460626.4948453608,465598.0,8709.88815480685,437112,467648,43.96907216494845,2.0,118.10548371479264,1.0,552.0,1.9484536082474224,2.0,0.2222580154450077,1.0,2.0,85254753451.39175,825000000.0,234977349948.1981,305691300,1245821950006,85121304997.78351,825000000.0,234840244816.74435,305641300,1245817800006,0
90,90,20,63800.0,872767.95,55067.5,2194044.7898613256,3300.0,9276000.0,9272700.0,4077.25,593.0,8124.03034456874,191.0,24563.0,16242.1,2372.0,32520.982981680256,764.0,98252.0,169821.95,179611.5,20260.31815221439,122248,186048,26.15,2.5,54.77540266252823,1.0,166.0,4.35,2.0,4.749238166053029,1.0,21.0,18035345789.7,125798520.5,49985835337.70848,101971,197942050714,18034473021.75,125714610.5,49985421497.13008,89651,197939001833,3
91,91,250,44339.0,10045.12,10000.0,636.770650269134,10000.0,20000.0,10000.0,2478.744,257.0,4326.969289861625,192.0,14800.0,9914.976,1028.0,17307.8771594465,768.0,59200.0,306074.78,307809.0,4915.114665222903,264281,308620,16.28,1.0,29.435683069210462,1.0,100.0,1.692,2.0,0.4625926586874092,1.0,2.0,21385906.324,3759225.0,50103751.84255499,22633,504478537,21375861.204,3749225.0,50103768.627808735,12633,504468537,1
92,92,146,81995.0,173454.95205479453,18140.5,756190.433327573,463.0,7761197.0,7760734.0,972.972602739726,681.5,1095.036462596852,226.0,9378.0,3667.671232876712,2578.0,4374.335015644982,904.0,37512.0,154934.53424657535,152542.5,25141.009423721345,114904,196897,3.5821917808219177,1.0,6.050086177003877,1.0,61.0,12.39041095890411,10.0,20.92824301493121,2.0,249.0,628812323.6232877,240049336.5,1242788329.8577385,2075223,12303585506,628638868.6712328,240039806.0,1242302887.400472,2068764,12295824309,0
93,93,250,826.0,213962.156,111264.5,196797.67556395885,20411.0,954670.0,934259.0,2128.484,761.0,2617.882717279314,224.0,15033.0,8512.628,3044.0,10465.075790591647,896.0,59805.0,423.712,428.5,242.9987957066031,11,857,11.272,4.0,14.13553214690927,1.0,50.0,4.116,3.0,28.66771521384865,1.0,455.0,1909842574.4,870060563.0,2541063897.507587,702949,13676946332,1909628612.244,869873303.5,2541019396.626609,682538,13676135834,2
94,94,250,12934.0,1839422.88,188758.0,2384532.77896647,11526.0,9493501.0,9481975.0,7337.64,667.0,9090.191270359875,191.0,33416.0,29350.56,2668.0,36360.7650814395,764.0,133664.0,202582.852,201110.0,3966.333992423403,195815,208749,48.88,3.0,61.892457579424686,1.0,226.0,1.964,2.0,0.4235819716973186,1.0,5.0,857311076.18,301602665.5,1126057933.6705165,772924,9828829910,855471653.3,301546164.5,1124728166.771422,685131,9828763419,1
95,95,8,4094.0,3463829.5,2806504.0,3644629.017299448,21409.0,7511600.0,7490191.0,34759.5,27863.0,36064.29865828928,821.0,74853.0,139038.0,111452.0,144257.1946331571,3284.0,299412.0,153001.125,152478.0,1806.4631139724063,151427,155521,230.625,181.5,249.29497015153984,1.0,507.0,21.625,11.0,24.23066239292686,1.0,63.0,7858956091.375,10006250200.0,6145028800.461302,762763839,18744513943,7855492261.875,10000005700.0,6143631034.561996,762742430,18744263135,3
96,96,250,74557.0,1113670.312,251800.0,1505037.3284954766,456.0,7906155.0,7905699.0,12777.66,2516.0,14024.69041330883,218.0,31472.0,51023.952,10064.0,56173.30884739795,542.0,125888.0,133636.008,136013.0,19087.6614127758,76867,151444,81.404,4.0,93.57110124366284,1.0,201.0,16.492,11.0,20.895464045354025,1.0,101.0,2021103654.312,1194284745.0,2539203477.5230846,310982,18391686579,2019989984.0,1191267263.5,2538576773.854713,310304,18389660634,2
97,97,2,8.0,78803.0,78803.0,32460.44389714965,55850.0,101756.0,45906.0,1831.0,1831.0,2042.1243840667487,387.0,3275.0,7324.0,7324.0,8168.497536266997,1548.0,13100.0,153715.0,153715.0,8.48528137423857,153709,153721,10.0,10.0,12.727922061357855,1.0,19.0,5.5,5.5,0.7071067811865476,5.0,6.0,256045416.5,256045416.5,291309674.8334774,50058370,462032463,255966613.5,255966613.5,291277214.38958025,50002520,461930707,4
98,98,124,56.0,10710.40322580645,10000.0,3513.1771457222712,10000.0,44980.0,34980.0,394.28225806451616,226.0,320.99450544860275,224.0,1994.0,1577.1290322580646,904.0,1283.978021794411,896.0,7976.0,289756.1532258064,289751.0,15.650680836532668,289737,289793,2.1451612903225805,1.0,2.1778394170873714,1.0,13.0,2.0,2.0,0.0,2.0,2.0,61806403.33870968,71736197.5,49764633.21228075,1103422,430538204,61795692.93548387,71726197.5,49762968.54844163,1093422,430493224,1
