,attr196,attr197,attr198,attr199,attr200,attr201,attr202,attr203,attr204,attr205,attr206,attr207,attr208,attr209,attr210,attr211,attr212,attr213,attr214,attr215,attr216,attr217,attr218,attr219,attr220,attr221,attr222,attr223,attr224,attr225,attr226,attr227,attr228,attr229,attr230,attr231,attr232,attr233,attr234,attr235,attr236,attr237,attr238,attr239,attr240,attr241,attr242,attr243,attr244,attr245,attr246,attr247,attr248,attr249,attr250,attr251,attr252,attr253,attr254,attr255,attr256,attr257,attr258,attr259,attr260,attr261,attr262,attr263,attr264,attr265,attr266,attr267,attr268,attr269,attr270,attr271,attr272,attr273,attr274,attr275,attr276,attr277,attr278,attr279,attr280,attr281,attr282,attr283,attr284,attr285,attr286,attr287,attr288,attr289,attr290,attr291,attr292,attr293,attr294,target
26,0.001047,0.502505,0.499363,0.495203,0.483774,0.474705,0.472323,0.468879,0.463723,0.476572,0.486268,0.484847,0.480072,0.472524,0.457819,0.455213,0.485351,0.490025,0.482712,0.484903,0.469583,0.449287,0.476024,0.639851,0.512189,0.483047,0.576937,0.521974,0.431506,0.430813,0.524087,0.490976,0.484121,0.515801,0.519357,0.427984,0.456801,0.448079,0.45045,0.62755,0.497831,0.449141,0.419686,0.423734,0.44298,0.427547,0.48601,0.546844,0.436796,0.401458,0.020992,0.020185,0.013837,0.003601,0.00333,0.001919,0.005233,0.004084,0.001943,0.002303,0.001492,0.000628,0.001793,0.002186,0.017463,0.047197,0.024199,0.007823,0.010949,0.003562,0.002426,0.11595,0.065736,0.107526,0.021848,0.032233,0.055868,0.004791,0.065884,0.112428,0.039147,0.021139,0.037004,0.144625,0.004563,0.071313,0.004101,0.00685,0.282855,0.063953,0.003515,0.004862,0.01007,0.005944,0.007286,0.227656,0.365768,0.007404,0.00854,1
27,0.086325,0.247573,0.264918,0.273998,0.269413,0.261541,0.258018,0.252773,0.268608,0.290895,0.290973,0.288849,0.286489,0.282944,0.271471,0.190743,0.24045,0.278225,0.27695,0.289654,0.308575,0.313752,0.205415,0.229223,0.24045,0.23941,0.261116,0.293232,0.299047,0.42133,0.423365,0.422817,0.414128,0.495068,0.51087,0.57791,0.470053,0.468029,0.454878,0.460536,0.631553,0.793467,0.869353,0.472725,0.477959,0.468308,0.577429,0.789732,0.887044,0.877013,0.006423,0.006003,0.005662,0.004893,0.003502,0.002538,0.002672,0.002142,0.001598,0.001709,0.002961,0.001013,0.001317,0.002874,0.142423,0.160596,0.169605,0.136285,0.103704,0.074748,0.04475,0.133326,0.117647,0.086126,0.043793,0.053214,0.082726,0.059204,0.014075,0.012658,0.014486,0.017807,0.190135,0.132498,0.263771,0.002799,0.001834,0.001589,0.002963,0.248315,0.312586,0.135442,0.001487,0.000121,0.002277,0.239048,0.173295,0.114449,0.109488,1
28,0.00554,0.265924,0.264694,0.264168,0.255345,0.259427,0.260601,0.246477,0.352008,0.299114,0.297034,0.29047,0.277655,0.265633,0.251118,0.643116,0.633376,0.604748,0.498401,0.36876,0.321994,0.305332,0.644078,0.643105,0.553006,0.495851,0.418579,0.374597,0.310263,0.659219,0.684223,0.651816,0.558005,0.521605,0.542584,0.473094,0.714752,0.741848,0.663066,0.574175,0.547359,0.565329,0.553979,0.739835,0.728339,0.667908,0.601405,0.557703,0.548018,0.536444,0.001975,0.00147,0.002804,0.003813,0.002633,0.004543,0.0027,0.182547,0.02312,0.030442,0.002377,0.002137,0.003333,0.004329,0.040699,0.086101,0.163049,0.246599,0.073848,0.057122,0.110406,0.164505,0.074419,0.077499,0.07149,0.03433,0.060092,0.060973,0.203413,0.055815,0.068058,0.020434,0.010288,0.0885,0.267114,0.01667,0.044887,0.061933,0.020329,0.007555,0.062051,0.06569,0.043747,0.064267,0.062542,0.038255,0.008441,0.005728,0.006494,1
29,8.3e-05,0.116188,0.137066,0.13096,0.13332,0.137178,0.134584,0.112531,0.214361,0.210402,0.207394,0.211677,0.216687,0.199902,0.17625,0.318885,0.340703,0.355307,0.361737,0.358696,0.335581,0.30673,0.565844,0.561661,0.570798,0.46331,0.434414,0.410326,0.362912,0.647153,0.581153,0.609948,0.51513,0.454397,0.40157,0.336151,0.675165,0.682166,0.708255,0.714842,0.712572,0.699231,0.662283,0.68835,0.692063,0.704934,0.706533,0.704039,0.686348,0.67199,0.010786,0.010816,0.005849,0.004246,0.003073,0.003199,0.006709,0.007371,0.010539,0.017855,0.018857,0.016147,0.015642,0.010165,0.017109,0.022239,0.026237,0.02847,0.027138,0.028326,0.023319,0.133047,0.160448,0.173502,0.232311,0.27493,0.343762,0.397663,0.074527,0.12756,0.146201,0.299024,0.266208,0.177998,0.157695,0.01365,0.028892,0.007464,0.001073,0.007675,0.003104,0.008744,0.001931,0.00271,0.001648,0.001629,0.001552,0.001701,0.001368,1
30,0.001476,0.114365,0.120728,0.143664,0.177424,0.27392,0.381027,0.441,0.2813,0.208233,0.309559,0.326467,0.351002,0.438685,0.486435,0.631251,0.597491,0.469393,0.374653,0.430108,0.455314,0.47589,0.750347,0.589551,0.644536,0.587493,0.499016,0.476237,0.458121,0.8525,0.767255,0.752438,0.670961,0.645442,0.616177,0.548175,0.749128,0.706309,0.781815,0.734478,0.648506,0.708971,0.676273,0.640276,0.793948,0.823034,0.692029,0.637838,0.71596,0.723866,0.106583,0.105355,0.150137,0.027063,0.013218,0.050156,0.025295,0.085536,0.061418,0.132961,0.061515,0.033458,0.022965,0.001722,0.208176,0.222827,0.351626,0.020466,0.009009,0.003264,0.001784,0.23396,0.239146,0.182544,0.250207,0.065995,0.003219,0.038232,0.256602,0.159905,0.072167,0.062184,0.018253,0.05358,0.06201,0.231366,0.187295,0.046647,0.09226,0.105211,0.020251,0.085899,0.142132,0.151284,0.035061,0.038376,0.207913,0.037392,0.011596,1
31,0.014844,0.532698,0.342772,0.286757,0.294406,0.323649,0.351069,0.33132,0.668176,0.639772,0.435286,0.330538,0.332707,0.342794,0.348486,0.618145,0.676642,0.688026,0.514381,0.439792,0.436371,0.417818,0.629708,0.673824,0.714752,0.667226,0.672247,0.608886,0.598329,0.717436,0.700673,0.670301,0.658638,0.66793,0.675434,0.737788,0.666499,0.680701,0.717872,0.601494,0.628467,0.700662,0.746131,0.650586,0.668344,0.708043,0.660047,0.646381,0.680544,0.71256,0.489131,0.145962,0.005402,0.00471,0.029913,0.045929,0.044817,0.077819,0.376215,0.394897,0.007645,0.008414,0.008731,0.00838,0.110048,0.112613,0.086712,0.197252,0.056903,0.026088,0.003618,0.190128,0.126022,0.109071,0.159571,0.10071,0.175612,0.279911,0.038719,0.031469,0.021695,0.035547,0.046691,0.046971,0.070146,0.023685,0.046987,0.049911,0.052221,0.074655,0.008708,0.017715,0.002439,0.013145,0.019872,0.019564,0.096767,0.04848,0.024836,1
32,0.101483,0.011719,0.072475,0.098687,0.104838,0.097826,0.066604,0.021952,0.071323,0.125358,0.129987,0.125816,0.143865,0.24877,0.112252,0.128791,0.166119,0.151078,0.149904,0.226203,0.395733,0.255815,0.172996,0.196961,0.180522,0.190911,0.284185,0.489567,0.412462,0.203256,0.275362,0.302626,0.328603,0.409387,0.558273,0.552872,0.474526,0.495247,0.514582,0.585167,0.71435,0.738191,0.795144,0.588455,0.579229,0.573739,0.646325,0.725085,0.648394,0.582148,0.007799,0.009709,0.00615,0.005486,0.005263,0.009919,0.006077,0.009697,0.004821,0.000367,0.001079,0.012666,0.335331,0.059051,0.007973,0.002826,0.001468,0.00271,0.109649,0.307235,0.23095,0.002864,0.001246,0.002029,0.018174,0.139643,0.272176,0.204148,0.114838,0.124947,0.12953,0.168213,0.239811,0.185524,0.12412,0.066334,0.051164,0.040279,0.178936,0.389977,0.280054,0.177511,0.002614,0.003183,0.003836,0.126881,0.344065,0.151305,0.051714,1
33,0.000568,0.484993,0.474716,0.487039,0.484758,0.469673,0.45953,0.476774,0.482354,0.475074,0.487822,0.484769,0.476371,0.472088,0.468454,0.5486,0.550367,0.576769,0.558072,0.561661,0.539542,0.558564,0.608349,0.550288,0.58415,0.620683,0.658145,0.674673,0.665951,0.615271,0.621198,0.614276,0.629305,0.579397,0.598083,0.648752,0.667494,0.664665,0.69355,0.705773,0.63285,0.599537,0.591966,0.679683,0.648707,0.646247,0.674081,0.646023,0.634707,0.624016,0.001852,0.001508,0.002157,0.002755,0.003451,0.002162,0.003198,0.001191,0.001204,0.001579,0.00149,0.001617,0.001442,0.001633,0.071931,0.10713,0.105163,0.100008,0.117475,0.105955,0.127469,0.10157,0.093246,0.105099,0.0511,0.080911,0.052336,0.032669,0.018361,0.022967,0.072969,0.034748,0.00584,0.025798,0.024869,0.04914,0.02333,0.009219,0.010116,0.009681,0.005566,0.004058,0.011215,0.00632,0.005446,0.003208,0.005693,0.00516,0.007282,1
34,0.001055,0.366244,0.352098,0.327228,0.29312,0.259897,0.221439,0.132727,0.373311,0.334709,0.281379,0.227064,0.184369,0.168165,0.13096,0.353977,0.240484,0.190407,0.130949,0.081354,0.056405,0.037115,0.810487,0.338187,0.379753,0.361693,0.289855,0.235261,0.210044,0.917785,0.795804,0.407072,0.28016,0.264482,0.232152,0.25435,0.893597,0.890197,0.745247,0.521515,0.447542,0.335369,0.274949,0.848721,0.926552,0.892903,0.8386,0.804907,0.699723,0.457942,0.015055,0.008715,0.008754,0.008262,0.012719,0.020169,0.065835,0.077105,0.101025,0.119321,0.161582,0.206695,0.249209,0.275344,0.147444,0.104185,0.06707,0.023158,0.024988,0.027668,0.034935,0.551335,0.165842,0.08493,0.075951,0.208478,0.215094,0.393166,0.077119,0.598995,0.491853,0.00527,0.00472,0.014257,0.084778,0.075253,0.112074,0.44518,0.400297,0.35427,0.084196,0.135353,0.138403,0.09536,0.117938,0.137019,0.174682,0.292682,0.014214,1
35,0.001162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001532,0.017501,0.034588,0.042863,0.052615,0.04832,0.031725,0.12084,0.154791,0.173712,0.17691,0.170256,0.13899,0.114287,0.375347,0.332707,0.30163,0.223788,0.209038,0.181327,0.116099,0.475275,0.511328,0.502818,0.505301,0.537462,0.512491,0.404187,0.558183,0.61337,0.616177,0.607633,0.606146,0.603093,0.58746,0.642479,0.684145,0.679191,0.703581,0.689267,0.662686,0.624765,0.04647,0.028623,0.025842,0.014638,0.009048,0.008094,0.009311,0.05161,0.034449,0.027322,0.025811,0.018676,0.013897,0.014333,0.016591,0.014482,0.012926,0.00981,0.008118,0.006364,0.006474,0.168452,0.188079,0.145387,0.036799,0.042418,0.057702,0.033181,0.104504,0.082592,0.085831,0.073099,0.062161,0.103478,0.119273,0.091773,0.125693,0.026369,0.011668,0.006019,0.00486,0.005658,0.02768,0.011034,0.018431,0.01916,0.015331,0.028099,0.023843,1
36,0.057237,0.136283,0.120583,0.130547,0.150072,0.137111,0.148797,0.141796,0.026212,0.062042,0.093208,0.112095,0.132168,0.171006,0.243838,0.144346,0.177313,0.201322,0.295312,0.373021,0.419563,0.436147,0.327474,0.409174,0.471909,0.485608,0.488896,0.471171,0.47958,0.478552,0.483125,0.489779,0.495426,0.502024,0.499005,0.489242,0.563775,0.561673,0.540604,0.515399,0.541689,0.547918,0.606135,0.688451,0.719248,0.683128,0.669239,0.698358,0.672001,0.726695,0.058069,0.073796,0.093747,0.071627,0.089446,0.108088,0.121343,0.106072,0.105105,0.115267,0.115841,0.097917,0.164837,0.288289,0.014423,0.024713,0.064653,0.259873,0.238656,0.167215,0.126973,0.333116,0.181025,0.019317,0.00365,0.002624,0.036368,0.003485,0.003092,0.001206,0.001841,0.002272,0.002955,0.001032,0.004939,0.098721,0.080311,0.077256,0.0189,0.056983,0.081051,0.192849,0.121236,0.125639,0.121751,0.184104,0.095626,0.095791,0.210404,1
37,0.00538,0.437612,0.415034,0.411959,0.403438,0.412719,0.422705,0.441023,0.436583,0.414162,0.41689,0.378455,0.383253,0.400072,0.413256,0.483718,0.435263,0.4601,0.452205,0.445921,0.488068,0.474056,0.523115,0.498736,0.487844,0.614723,0.520185,0.673902,0.501845,0.530652,0.503757,0.505457,0.524691,0.526559,0.615394,0.529086,0.542908,0.538345,0.529858,0.610899,0.53054,0.634695,0.54472,0.558608,0.550188,0.540537,0.564915,0.539385,0.578525,0.559022,0.005342,0.000533,0.000568,0.001581,0.000549,0.001583,0.002143,0.015029,0.001434,0.046366,0.005856,0.005294,0.00331,0.005997,0.08039,0.032375,0.124464,0.105602,0.027922,0.107014,0.010958,0.004165,0.001584,0.001989,0.279287,0.059397,0.264031,0.006987,0.002461,0.00116,0.002762,0.469987,0.060441,0.227908,0.001922,0.002749,0.0033,0.003841,0.250214,0.003556,0.218194,0.00326,0.003882,0.002159,0.001719,0.043608,0.001791,0.0483,0.002882,1
38,0.000821,0.309469,0.321659,0.346764,0.352098,0.337706,0.325181,0.336174,0.481918,0.494319,0.495952,0.555209,0.598732,0.632012,0.628791,0.384416,0.432781,0.496969,0.543657,0.57139,0.578581,0.53754,0.391808,0.408962,0.439323,0.500201,0.478608,0.535807,0.581432,0.431405,0.443684,0.48402,0.60174,0.558295,0.533772,0.543981,0.459932,0.49329,0.610205,0.627013,0.629898,0.622517,0.622842,0.598206,0.616154,0.615193,0.632537,0.639202,0.64249,0.669541,0.017035,0.009732,0.011377,0.010364,0.008836,0.036732,0.156496,0.152672,0.141524,0.143138,0.178066,0.141456,0.052188,0.032341,0.08602,0.114041,0.138834,0.114837,0.057611,0.058663,0.048294,0.008923,0.005291,0.005616,0.09432,0.033952,0.026703,0.024792,0.001619,0.002124,0.067501,0.04078,0.036628,0.025636,0.030053,0.008887,0.021885,0.08235,0.080893,0.019939,0.023195,0.04528,0.04853,0.044173,0.031957,0.055977,0.001892,0.003819,0.009643,0
39,0.05469,0.235351,0.153259,0.129786,0.122831,0.110854,0.095601,0.084731,0.590669,0.582483,0.585167,0.535069,0.369599,0.199566,0.158559,0.625559,0.619632,0.638229,0.665627,0.632783,0.36876,0.172582,0.661019,0.660158,0.723732,0.704867,0.709217,0.633957,0.496265,0.618413,0.67937,0.748524,0.740238,0.677391,0.745862,0.790023,0.648562,0.766316,0.741915,0.810543,0.751812,0.812299,0.810733,0.819746,0.866669,0.850577,0.842279,0.842391,0.869342,0.822151,0.503737,0.105051,0.03163,0.026387,0.01807,0.022032,0.016364,0.059616,0.071363,0.112789,0.36798,0.523053,0.057966,0.003137,0.038139,0.03918,0.033381,0.024726,0.034278,0.616464,0.324614,0.059688,0.018069,0.012951,0.016608,0.01751,0.3045,0.400669,0.183162,0.021557,0.063743,0.01871,0.023185,0.08808,0.133464,0.423398,0.12044,0.065999,0.074925,0.039301,0.118144,0.124674,0.164654,0.1392,0.151673,0.1647,0.079299,0.165723,0.142827,1
40,0.000365,0.351427,0.378567,0.38748,0.38909,0.392277,0.386485,0.367944,0.347893,0.36403,0.378724,0.377829,0.376387,0.374642,0.361872,0.32801,0.325852,0.331477,0.327943,0.336856,0.326009,0.307076,0.456902,0.469762,0.470992,0.465949,0.465479,0.444478,0.43268,0.460693,0.462762,0.471753,0.468532,0.467649,0.475946,0.476919,0.557311,0.55881,0.568069,0.561818,0.563965,0.563383,0.552335,0.556148,0.552469,0.557423,0.563909,0.566157,0.563596,0.557993,0.006775,0.002479,0.006489,0.006166,0.004027,0.002986,0.004782,0.001932,0.00462,0.007254,0.007993,0.003794,0.004043,0.001466,0.008411,0.012579,0.011081,0.008757,0.012689,0.009282,0.013181,0.00437,0.006961,0.004507,0.004667,0.006044,0.007776,0.014066,0.006527,0.004392,0.004016,0.007461,0.045115,0.010535,0.020255,0.003066,0.005916,0.013235,0.01236,0.014639,0.013678,0.015779,0.001809,0.001568,0.001883,0.000376,0.000278,0.000535,0.002332,1
41,0.127139,0.360787,0.341631,0.334843,0.338969,0.337907,0.339036,0.364142,0.294418,0.298175,0.306249,0.322911,0.333031,0.386216,0.350286,0.260825,0.302134,0.494442,0.543691,0.575371,0.586554,0.518217,0.358819,0.424036,0.489376,0.524389,0.555544,0.566906,0.58538,0.236983,0.273707,0.299002,0.326031,0.329542,0.33037,0.314669,0.333311,0.415034,0.448135,0.469885,0.470209,0.48667,0.588936,0.55976,0.550579,0.560655,0.57044,0.555119,0.542483,0.615808,0.001636,0.001306,0.001542,0.001785,0.002118,0.001663,0.004234,0.03657,0.018918,0.014572,0.027641,0.03607,0.102665,0.044875,0.012933,0.086617,0.17065,0.054688,0.012655,0.013458,0.207041,0.147442,0.199865,0.207864,0.120021,0.097012,0.062597,0.071696,0.01529,0.007189,0.005521,0.003716,0.007834,0.014204,0.060214,0.218896,0.157578,0.139775,0.125034,0.103907,0.135997,0.028355,0.009812,0.021129,0.018058,0.031256,0.027902,0.043286,0.032387,1
42,0.058729,0.306327,0.308463,0.316593,0.320876,0.298578,0.270833,0.246835,0.311225,0.399949,0.389224,0.400921,0.327183,0.262033,0.23601,0.451143,0.450025,0.507235,0.557926,0.515175,0.447352,0.357644,0.563439,0.572497,0.585011,0.582897,0.56326,0.571357,0.4774,0.600532,0.588108,0.584329,0.583803,0.569243,0.613359,0.568684,0.591441,0.604424,0.625212,0.578883,0.584563,0.585514,0.600365,0.607331,0.616166,0.595153,0.597681,0.59994,0.606079,0.59711,0.039315,0.003529,0.002593,0.004215,0.003373,0.001591,0.001467,0.434758,0.085924,0.089929,0.099951,0.075845,0.028881,0.015396,0.215753,0.123877,0.046783,0.017428,0.068362,0.085794,0.028238,0.100111,0.089457,0.049859,0.058785,0.050897,0.055358,0.163686,0.114369,0.0973,0.117279,0.078595,0.049704,0.057078,0.17294,0.11801,0.095108,0.122906,0.072887,0.04273,0.071444,0.113563,0.097415,0.115366,0.102863,0.118866,0.079909,0.023458,0.072583,1
43,0.001908,0.041376,0.135646,0.226986,0.303487,0.362632,0.402084,0.416477,0.27846,0.339417,0.38247,0.417293,0.448347,0.468901,0.486804,0.370024,0.387144,0.417472,0.436717,0.452429,0.452999,0.459597,0.499396,0.487788,0.473083,0.471674,0.476293,0.460603,0.423041,0.515566,0.464137,0.501029,0.593577,0.543165,0.473072,0.453793,0.423421,0.293534,0.553118,0.592414,0.527644,0.490338,0.477903,0.394178,0.48837,0.509595,0.492284,0.480117,0.476908,0.441503,0.072596,0.044893,0.030453,0.02508,0.015347,0.009246,0.004486,0.065798,0.047157,0.0254,0.01489,0.010229,0.005522,0.003303,0.131285,0.12865,0.106486,0.064813,0.045047,0.021321,0.027976,0.00754,0.006669,0.01618,0.012288,0.007756,0.011503,0.014611,0.018463,0.096103,0.041712,0.07836,0.049559,0.011545,0.017672,0.123071,0.115635,0.146024,0.063956,0.00508,0.019435,0.008367,0.055843,0.05229,0.008907,0.014974,0.046197,0.031377,0.03348,1
44,0.002309,0.004015,0.0,0.066056,0.172437,0.154232,0.095657,0.028371,0.036131,0.03744,0.078558,0.131385,0.112934,0.063093,0.017702,0.134707,0.162205,0.176485,0.178889,0.176608,0.243503,0.184682,0.515376,0.404947,0.385724,0.433944,0.453491,0.424595,0.399781,0.560465,0.475633,0.54699,0.61706,0.645811,0.647153,0.616278,0.622182,0.682949,0.744353,0.769301,0.779623,0.730687,0.642456,0.773763,0.770968,0.73686,0.757582,0.753355,0.760534,0.714931,0.026896,0.002351,0.028016,0.029338,0.012057,0.006762,0.00645,0.009783,0.006199,0.017532,0.008545,0.010483,0.012021,0.005355,0.127536,0.128367,0.213823,0.223505,0.21912,0.447967,0.199456,0.148941,0.114476,0.035774,0.053149,0.108668,0.056881,0.084707,0.28285,0.096426,0.083305,0.054092,0.057951,0.059603,0.081136,0.265174,0.245905,0.041056,0.017726,0.022754,0.055271,0.099743,0.027999,0.030823,0.054322,0.02227,0.042312,0.012272,0.019525,1
45,8.9e-05,0.222949,0.230822,0.234669,0.24196,0.243525,0.254641,0.266506,0.359803,0.360686,0.358517,0.365551,0.371723,0.375011,0.380815,0.478965,0.475521,0.481124,0.46379,0.454442,0.452708,0.452798,0.576914,0.565486,0.457237,0.507615,0.560834,0.548332,0.546006,0.62396,0.507559,0.411981,0.571469,0.615249,0.612665,0.604167,0.64571,0.552436,0.423913,0.471909,0.574656,0.649848,0.647477,0.639593,0.638151,0.522757,0.451791,0.559011,0.65006,0.657407,0.044773,0.044578,0.045964,0.048374,0.048854,0.051834,0.044672,0.0322,0.029267,0.037591,0.031803,0.030732,0.027801,0.028871,0.018067,0.018869,0.018513,0.01647,0.012927,0.020428,0.018914,0.010668,0.064141,0.198038,0.042941,0.010608,0.006922,0.006488,0.003768,0.307326,0.110578,0.046027,0.008136,0.007934,0.005041,0.002546,0.108668,0.072847,0.063219,0.07766,0.001213,0.001785,0.001787,0.016702,0.070997,0.17312,0.2404,0.008668,0.002036,1
46,0.001286,0.371835,0.400843,0.400306,0.395576,0.404779,0.402386,0.396638,0.402219,0.445048,0.413659,0.417103,0.397365,0.390611,0.387603,0.494297,0.519156,0.509438,0.409387,0.392892,0.387413,0.376487,0.655149,0.578581,0.672694,0.637446,0.571703,0.653751,0.569825,0.556204,0.522175,0.578603,0.574689,0.58264,0.571446,0.571077,0.580784,0.551821,0.59919,0.574376,0.577776,0.578447,0.5695,0.569031,0.592302,0.605397,0.597714,0.599805,0.577049,0.56335,0.010189,0.0021,0.001984,0.003855,0.007624,0.002993,0.002493,0.004992,0.01178,0.002788,0.001738,0.001348,0.00184,0.00446,0.354339,0.111446,0.334466,0.041884,0.004727,0.002393,0.00397,0.132319,0.07734,0.123921,0.061619,0.055882,0.594363,0.430017,0.036298,0.028023,0.012405,0.001715,0.001534,0.002161,0.001842,0.050079,0.048663,0.069432,0.002796,0.002573,0.001738,0.003698,0.005511,0.002804,0.001313,0.002143,0.001596,0.002889,0.004302,1
47,0.00069,0.01456,0.016349,0.054493,0.129238,0.066112,0.085782,0.337594,0.182513,0.299953,0.402934,0.458825,0.429247,0.369465,0.320697,0.348844,0.377796,0.400004,0.410304,0.415738,0.395229,0.408828,0.338343,0.369543,0.389224,0.386865,0.398439,0.420323,0.421486,0.353037,0.407911,0.428621,0.432501,0.425557,0.424763,0.42549,0.490226,0.499732,0.540202,0.532888,0.520654,0.536433,0.534007,0.585671,0.595288,0.617295,0.617955,0.624609,0.639459,0.625235,0.002585,0.004994,0.088721,0.367934,0.049253,0.032715,0.187897,0.220035,0.308608,0.122803,0.005679,0.061224,0.203469,0.150722,0.034164,0.029424,0.032647,0.035817,0.073432,0.13747,0.130084,0.016112,0.029585,0.032579,0.039701,0.051291,0.068353,0.066516,0.025517,0.015586,0.007389,0.017617,0.020777,0.00793,0.027184,0.048456,0.036377,0.031025,0.014211,0.018565,0.01989,0.006911,0.013923,0.015595,0.008451,0.014876,0.011902,0.026907,0.048103,1
48,0.086741,0.154925,0.125559,0.107477,0.089987,0.069176,0.038178,0.05049,0.25047,0.224492,0.200763,0.185599,0.179303,0.17436,0.164419,0.374016,0.353026,0.353753,0.343845,0.320216,0.323571,0.276749,0.486782,0.475868,0.444769,0.401749,0.390723,0.40308,0.398059,0.528907,0.506889,0.464584,0.446413,0.467212,0.538468,0.768205,0.603809,0.635478,0.648148,0.719583,0.72466,0.704095,0.698593,0.614186,0.671811,0.695082,0.551944,0.632738,0.650306,0.597435,0.008603,0.006147,0.005464,0.003651,0.002524,0.003873,0.007422,0.027959,0.045774,0.066271,0.068446,0.079233,0.132555,0.094222,0.097244,0.132597,0.117401,0.087346,0.070537,0.087392,0.087847,0.041361,0.037065,0.01128,0.010701,0.01767,0.03508,0.382427,0.005631,0.015619,0.021287,0.025547,0.148227,0.392947,0.119159,0.200521,0.319841,0.346666,0.251155,0.267149,0.213727,0.256435,0.147973,0.198994,0.282228,0.317632,0.345554,0.332577,0.218177,1
49,0.014798,0.036232,0.076927,0.103359,0.10796,0.118841,0.125052,0.118346,0.111226,0.13308,0.146871,0.148114,0.172038,0.206694,0.168473,0.183,0.183241,0.203152,0.254946,0.420198,0.450472,0.286128,0.336197,0.37542,0.361008,0.440603,0.482942,0.586186,0.406062,0.417863,0.535956,0.555291,0.611652,0.629653,0.593996,0.445457,0.586439,0.554578,0.571014,0.591902,0.599172,0.596687,0.574868,0.620715,0.63369,0.5549,0.538705,0.580998,0.571544,0.580469,0.010792,0.009184,0.004471,0.003215,0.002932,0.002314,0.002179,0.006934,0.002944,0.002288,0.007798,0.030711,0.115915,0.008753,0.007746,0.004168,0.006651,0.118277,0.113585,0.069582,0.169911,0.118465,0.207509,0.169893,0.098259,0.037727,0.187433,0.247606,0.312156,0.201444,0.07034,0.085538,0.087741,0.088875,0.283477,0.073674,0.138198,0.412643,0.008751,0.03424,0.017411,0.116492,0.037686,0.124741,0.164955,0.122195,0.003941,0.004375,0.024819,1
50,0.001785,0.27118,0.234065,0.281289,0.274032,0.281479,0.280898,0.299114,0.298477,0.309089,0.319075,0.318069,0.320417,0.327988,0.333378,0.481728,0.483058,0.485093,0.487319,0.48043,0.471093,0.451389,0.499519,0.497495,0.490908,0.491054,0.486089,0.482298,0.4774,0.543948,0.541957,0.539889,0.540459,0.543724,0.549181,0.548365,0.535494,0.518653,0.517579,0.520051,0.507012,0.535796,0.539162,0.495717,0.464171,0.547392,0.406591,0.450673,0.434291,0.503847,0.027424,0.05744,0.019148,0.032112,0.057171,0.044387,0.008321,0.089398,0.070604,0.079748,0.096696,0.089311,0.091409,0.089102,0.010316,0.009346,0.0113,0.01391,0.015843,0.011718,0.012757,0.014971,0.014503,0.00917,0.005938,0.009206,0.009978,0.010301,0.006862,0.007118,0.004973,0.003451,0.006588,0.00469,0.00638,0.003587,0.000933,0.011036,0.025137,0.271878,0.042248,0.005023,0.037359,0.059121,0.074671,0.411014,0.12849,0.050006,0.012996,1
