,Unnamed: 0,Gender,customer_type,age,type_of_travel,customer_class,flight_distance,inflight_wifi_service,departure_arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,onboard_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,target
261,261,1,0,53,0,2,552,4,4,4,1,4,5,4,5,5,4,5,4,5,5,0,0.0,0
262,262,1,1,33,1,1,356,3,3,3,4,4,3,4,4,4,5,5,5,5,4,12,0.0,0
263,263,1,0,46,0,1,119,4,0,4,1,5,5,4,4,4,4,4,3,4,3,13,32.0,0
264,264,0,0,54,1,1,1545,2,2,2,2,5,5,5,5,5,5,5,4,5,4,1,0.0,1
265,265,1,0,40,1,2,819,4,2,3,3,4,4,4,4,1,2,3,1,3,4,23,6.0,0
266,266,1,0,37,1,1,1801,2,4,3,3,4,4,3,2,2,2,2,1,2,4,0,0.0,0
267,267,1,0,35,1,1,1658,2,2,5,2,1,2,1,5,5,5,3,3,5,3,6,6.0,1
268,268,1,1,26,1,1,114,4,0,5,3,4,5,4,4,4,2,5,4,4,4,0,13.0,1
269,269,1,0,62,1,2,128,4,3,3,3,2,5,1,5,5,4,5,3,5,1,0,16.0,1
270,270,0,0,58,1,1,813,1,1,1,1,5,5,5,3,3,3,3,5,3,3,0,0.0,1
271,271,1,0,55,0,2,349,2,3,2,3,2,3,5,2,2,2,2,5,2,3,0,0.0,0
272,272,1,0,60,1,1,1508,3,1,1,1,2,2,2,3,3,3,3,2,3,2,15,15.0,0
273,273,1,0,15,0,2,89,3,5,3,4,5,3,1,5,5,5,4,3,5,5,0,0.0,0
274,274,0,0,67,0,2,157,4,1,4,3,5,4,5,5,4,5,3,4,3,5,45,33.0,0
275,275,0,0,43,1,1,2828,0,1,1,2,5,5,4,3,3,3,3,5,3,5,39,41.0,1
276,276,0,0,30,1,1,3131,1,1,1,1,5,4,5,5,5,5,4,5,5,5,7,0.0,1
277,277,1,0,42,1,2,718,5,1,4,1,3,3,3,5,5,5,5,3,5,1,0,0.0,1
278,278,0,0,40,1,1,1959,3,3,3,3,4,4,4,4,3,5,5,4,5,4,209,191.0,1
279,279,0,0,47,1,1,3496,2,2,2,2,2,4,5,5,5,5,5,4,5,4,0,2.0,1
280,280,0,0,38,1,1,2300,4,2,2,2,4,4,3,4,4,4,4,3,4,2,60,37.0,0
281,281,1,0,25,0,2,2845,3,0,3,5,3,3,3,1,1,3,2,3,3,3,0,1.0,0
282,282,0,1,26,1,2,406,3,5,3,4,3,3,3,5,5,4,1,3,4,3,149,138.0,0
283,283,0,0,66,0,2,580,2,4,2,3,4,2,4,4,5,3,5,3,4,4,26,13.0,0
284,284,1,0,69,1,2,735,1,4,4,4,3,3,4,1,1,1,1,4,1,2,12,4.0,0
285,285,1,0,22,1,1,1722,2,5,5,5,2,2,2,2,2,4,3,3,3,2,0,53.0,0
286,286,0,0,8,0,0,1201,2,5,2,3,3,2,3,3,4,2,1,5,5,3,24,14.0,0
287,287,1,1,37,1,1,372,5,5,5,4,4,5,4,4,4,4,5,3,4,4,11,0.0,1
288,288,1,0,69,0,2,1072,1,5,1,5,4,4,4,1,1,1,1,4,1,4,18,7.0,0
289,289,0,0,28,1,2,733,4,2,2,2,4,4,4,4,3,4,3,3,4,4,15,22.0,0
290,290,0,0,51,1,0,1075,2,4,1,4,2,2,2,2,1,2,4,4,3,2,5,0.0,0
291,291,1,0,46,0,2,2586,3,1,3,3,3,4,4,2,4,4,3,4,1,4,59,57.0,0
292,292,0,1,39,1,1,140,4,4,4,3,4,4,2,4,3,4,4,4,4,4,0,7.0,1
293,293,1,1,21,1,0,903,4,3,4,4,1,4,1,1,4,5,3,1,4,1,35,28.0,0
294,294,0,0,46,1,1,2423,4,4,4,4,2,4,4,4,4,4,4,5,4,5,1,0.0,1
295,295,1,0,36,1,1,3130,2,2,2,2,5,5,5,5,5,5,5,5,5,3,62,65.0,1
296,296,0,0,60,1,1,2198,3,3,3,3,3,4,4,4,4,4,4,3,4,3,23,4.0,1
297,297,0,0,23,1,0,602,2,5,5,5,2,2,1,2,3,4,4,4,4,2,21,44.0,0
298,298,0,0,52,0,2,685,4,4,4,5,4,4,4,4,3,4,5,5,4,4,0,0.0,1
299,299,0,0,36,1,2,1208,4,5,5,5,4,4,4,4,2,1,2,2,3,4,3,0.0,1
300,300,0,0,41,1,1,2789,3,3,2,3,4,3,3,4,4,3,4,3,4,5,10,0.0,1
301,301,0,0,45,1,1,3305,2,2,2,2,3,5,5,4,4,4,4,4,4,3,8,0.0,1
302,302,0,0,67,0,2,2342,3,4,3,3,5,3,2,5,4,2,3,1,4,5,0,0.0,0
303,303,1,0,45,1,1,3712,4,4,4,4,3,5,5,4,4,4,4,5,4,5,0,0.0,1
304,304,1,0,56,0,2,1431,3,5,3,3,4,5,5,1,1,3,1,2,1,5,91,76.0,0
305,305,1,1,62,1,2,255,3,3,2,2,2,2,2,2,1,5,3,1,3,2,113,107.0,0
306,306,1,0,30,1,1,3720,2,1,1,1,2,3,2,2,2,4,3,3,4,2,27,12.0,0
307,307,0,0,48,1,2,1107,4,5,5,5,4,4,4,4,3,5,4,1,2,4,0,0.0,1
308,308,1,0,32,1,1,2999,2,2,2,2,4,4,4,4,3,4,5,3,4,4,28,11.0,1
309,309,1,0,30,1,1,2438,0,1,1,1,2,2,2,2,5,3,5,3,4,2,38,28.0,1
310,310,1,1,40,1,1,156,1,1,1,5,4,1,2,4,2,4,5,5,2,4,0,0.0,0
311,311,0,0,42,1,1,3665,5,5,5,5,5,5,4,4,4,4,4,4,4,3,83,92.0,1
312,312,1,0,52,1,1,2917,5,5,5,5,5,5,5,3,4,4,4,5,3,5,15,32.0,1
313,313,0,0,50,1,1,1235,5,5,5,5,3,4,4,5,5,5,5,4,5,3,0,0.0,1
314,314,1,0,18,0,0,549,2,5,2,3,2,2,2,2,5,5,4,5,4,2,0,0.0,0
315,315,0,0,30,1,1,1500,3,3,3,3,5,4,5,5,4,3,4,3,5,5,0,0.0,1
316,316,1,1,26,1,2,190,3,2,3,3,1,3,1,1,4,5,4,3,3,1,0,0.0,0
317,317,0,1,37,1,1,468,4,4,4,4,4,4,4,4,4,4,4,4,5,4,0,0.0,1
318,318,0,0,64,0,2,261,1,4,0,3,1,0,1,1,3,1,3,3,4,1,0,0.0,0
319,319,0,1,21,1,1,255,5,0,5,1,2,5,2,2,5,4,5,3,4,2,0,0.0,1
320,320,1,0,52,1,1,1609,3,2,4,4,3,4,4,3,3,3,3,1,3,3,0,8.0,0
321,321,1,0,52,1,1,413,5,5,5,5,5,5,4,5,5,5,5,4,5,3,4,2.0,1
322,322,1,0,29,0,2,119,2,2,2,2,5,2,2,5,4,5,3,2,3,5,0,0.0,0
323,323,1,0,13,0,2,387,2,1,2,3,1,2,1,1,4,1,3,1,4,1,16,12.0,0
324,324,0,0,28,1,1,1087,1,1,3,1,5,5,5,5,3,2,4,5,5,5,0,0.0,1
325,325,0,0,13,0,2,323,2,4,2,3,2,2,2,2,1,5,4,4,4,2,15,7.0,0
326,326,0,0,16,0,2,282,2,5,2,3,5,2,5,5,3,3,5,5,4,5,8,16.0,0
327,327,0,0,58,1,1,1721,3,3,3,3,3,4,5,4,4,4,4,4,4,5,18,0.0,1
328,328,0,1,24,1,2,347,3,0,3,1,5,3,5,5,3,5,4,5,3,5,0,0.0,0
329,329,0,0,25,1,1,3465,2,4,4,4,2,2,2,2,4,5,3,4,3,2,0,0.0,0
330,330,0,0,34,0,2,948,2,4,2,2,4,2,4,4,4,3,4,3,5,4,0,0.0,0
331,331,1,0,44,1,1,1707,5,5,5,5,5,5,3,5,5,5,5,2,5,3,0,0.0,1
332,332,1,0,23,0,0,1372,3,5,3,1,1,3,1,1,3,2,3,4,5,1,0,0.0,0
333,333,0,1,20,1,1,369,5,3,5,4,1,5,1,1,5,2,4,4,4,1,0,0.0,1
334,334,0,0,8,0,2,552,4,3,4,1,3,4,3,3,3,2,2,3,5,3,0,11.0,0
335,335,1,0,26,1,2,1188,1,5,5,5,1,1,4,1,2,3,4,3,3,1,0,13.0,0
336,336,0,0,43,1,2,1005,4,4,4,4,5,4,5,5,4,1,4,3,3,5,0,1.0,0
337,337,1,0,72,1,1,1870,2,1,1,1,3,4,4,2,2,2,2,1,2,4,0,0.0,0
338,338,1,0,48,1,2,896,2,4,4,4,4,2,4,2,2,2,2,5,2,1,12,8.0,1
339,339,0,0,27,0,2,429,4,5,4,3,3,4,1,3,5,3,4,4,4,3,0,0.0,0
340,340,0,0,25,1,1,1796,4,2,2,2,4,4,4,1,5,3,3,4,2,4,176,164.0,0
341,341,0,1,26,1,2,842,1,1,1,2,5,1,5,5,1,3,3,4,2,5,38,28.0,0
342,342,0,1,16,1,1,1107,3,4,3,3,1,3,3,1,1,5,3,2,4,1,0,0.0,0
343,343,1,1,36,1,1,327,2,2,2,3,5,2,5,5,5,4,5,3,4,5,0,0.0,0
344,344,0,0,55,0,1,432,4,4,2,1,5,4,4,3,3,2,2,4,3,5,0,0.0,0
345,345,1,1,23,1,2,577,0,0,1,1,5,1,5,5,4,2,4,2,1,5,0,0.0,1
346,346,0,0,50,1,1,1877,2,4,4,4,5,4,4,2,2,2,2,1,2,4,0,0.0,0
347,347,1,0,45,1,1,1123,5,5,5,5,2,5,4,5,5,5,5,5,5,3,0,5.0,1
348,348,0,0,57,1,1,1749,1,1,1,1,4,5,5,5,5,5,5,4,5,4,19,5.0,1
349,349,1,0,50,1,1,2454,3,3,3,3,5,3,5,3,3,3,3,3,3,5,46,24.0,1
350,350,1,0,42,0,2,270,1,2,1,4,3,3,3,4,4,1,4,1,4,4,0,0.0,0
351,351,1,0,34,1,1,1825,2,2,2,2,3,3,5,5,5,4,5,3,5,3,13,0.0,1
352,352,1,1,17,1,0,191,1,1,1,4,4,1,2,4,4,1,4,2,3,4,39,34.0,0
353,353,0,0,45,1,1,679,4,4,4,4,4,5,4,5,5,5,5,3,5,4,0,6.0,1
354,354,1,0,59,1,1,812,2,2,2,2,4,4,5,2,2,2,2,5,2,4,0,3.0,1
355,355,0,0,39,1,2,1056,5,3,3,3,5,5,5,5,3,2,4,5,2,5,20,9.0,1
356,356,0,0,28,1,1,101,2,1,1,1,2,2,2,2,2,2,3,2,4,2,0,0.0,0
357,357,1,0,44,0,2,73,2,3,2,3,4,3,4,1,1,2,1,2,1,1,0,32.0,0
358,358,0,0,9,0,2,936,5,5,4,2,4,4,4,4,5,4,5,5,5,4,22,22.0,1
359,359,1,0,24,1,2,287,1,1,0,3,5,0,5,5,2,2,2,2,2,5,0,8.0,0
360,360,1,0,37,0,2,255,3,1,3,4,3,3,3,3,1,4,4,1,3,3,0,0.0,0
361,361,1,1,25,1,2,317,0,4,0,4,5,0,5,5,5,1,2,4,3,5,9,5.0,1
362,362,0,0,22,1,1,2027,2,2,2,2,4,4,4,4,5,3,4,4,4,4,7,2.0,1
363,363,0,0,55,1,1,936,3,3,3,3,5,5,5,3,3,3,3,5,3,5,0,0.0,1
364,364,0,0,53,1,2,432,4,3,3,3,4,4,4,4,4,3,3,1,4,4,0,5.0,1
365,365,1,0,46,1,1,888,3,3,3,3,5,4,4,4,4,4,4,3,4,4,0,0.0,1
366,366,0,0,62,0,2,1061,0,5,0,3,5,0,5,5,4,4,5,5,5,5,0,0.0,1
367,367,1,0,53,1,1,216,5,5,4,5,5,5,4,5,5,5,5,5,5,4,0,0.0,1
368,368,1,0,50,1,1,1814,3,3,3,3,2,5,4,5,5,5,5,5,5,4,0,0.0,1
369,369,0,0,57,1,1,2993,5,5,5,5,2,4,2,4,4,4,4,4,4,3,0,6.0,1
370,370,1,0,54,1,1,2632,3,3,3,3,2,5,4,3,3,4,3,3,3,5,0,0.0,1
371,371,1,0,42,1,1,199,1,1,1,1,5,4,5,5,5,5,4,5,5,5,0,0.0,1
372,372,0,0,17,0,2,802,2,5,2,2,4,2,4,4,2,5,3,1,4,4,0,5.0,0
373,373,1,0,53,1,1,581,1,1,1,1,3,4,4,4,4,4,4,3,4,3,1,0.0,1
374,374,0,0,49,1,1,1938,2,2,2,2,3,4,5,4,4,4,4,5,4,4,22,21.0,1
375,375,1,0,37,1,0,174,5,3,5,3,5,5,5,5,5,1,5,3,5,5,0,0.0,1
376,376,0,0,35,1,2,326,4,2,2,2,4,4,4,4,2,5,5,5,3,4,0,0.0,1
377,377,0,0,30,1,1,1821,1,1,1,1,2,2,1,2,1,2,2,4,2,2,5,7.0,0
378,378,1,0,16,0,2,1437,1,5,0,4,5,0,5,5,3,3,4,4,4,5,0,0.0,0
379,379,0,0,46,1,1,3995,4,4,4,4,3,4,4,5,5,5,5,5,5,4,0,0.0,1
380,380,1,0,51,1,1,1488,2,3,3,3,4,3,4,2,2,2,2,4,2,2,73,62.0,0
381,381,0,0,70,0,2,1892,1,4,1,3,1,1,1,1,4,4,4,4,3,1,0,0.0,0
382,382,0,1,26,1,1,502,2,2,2,5,5,2,2,5,4,3,4,4,4,5,53,52.0,0
383,383,0,0,46,1,1,2491,3,3,3,3,4,4,5,4,4,4,4,5,4,3,0,0.0,1
384,384,1,0,12,0,2,944,2,2,2,4,1,2,1,1,1,4,4,1,4,1,20,15.0,0
385,385,0,0,25,1,1,496,4,4,4,4,4,4,4,4,3,2,5,4,5,4,0,0.0,1
386,386,1,0,63,1,1,329,2,2,2,2,5,1,5,4,4,4,4,4,4,3,0,0.0,1
387,387,1,0,48,1,1,402,1,1,1,1,4,5,5,4,4,4,4,5,4,3,0,4.0,1
388,388,1,0,43,1,1,3946,3,3,3,3,3,5,5,4,4,4,4,5,4,4,0,0.0,1
389,389,1,0,35,1,1,337,5,5,5,5,2,4,5,4,4,4,4,3,4,5,54,40.0,1
390,390,1,0,32,1,1,2133,4,4,4,4,4,4,4,4,5,2,5,3,4,4,0,0.0,1
391,391,0,0,44,0,2,192,2,4,2,5,4,2,4,4,3,1,4,1,2,4,0,0.0,0
392,392,0,0,60,0,2,491,1,3,1,3,5,1,5,5,3,2,2,5,1,5,22,49.0,0
393,393,1,0,20,0,2,1120,2,1,2,4,2,2,2,2,2,4,4,3,3,2,0,3.0,0
394,394,1,0,10,0,2,1440,1,4,1,4,4,1,4,4,5,3,3,5,5,4,0,7.0,0
395,395,1,0,51,1,1,140,2,1,3,1,1,3,3,3,3,3,2,2,3,2,0,0.0,0
396,396,1,0,22,0,2,451,2,4,2,3,2,2,2,2,3,5,5,4,5,2,0,0.0,0
397,397,1,0,42,0,2,798,1,1,1,3,5,2,2,3,3,1,3,3,3,3,1,4.0,0
398,398,0,0,32,1,1,3607,1,1,1,1,5,5,5,5,4,2,5,1,5,5,0,0.0,1
399,399,0,0,24,0,2,1096,2,5,2,3,1,2,1,1,5,4,4,3,1,1,1,0.0,0
400,400,1,0,43,1,1,373,2,5,2,2,2,5,4,5,5,5,5,5,5,3,0,0.0,1
401,401,0,0,7,0,2,405,3,5,3,2,4,3,4,4,3,5,4,3,5,4,3,0.0,0
402,402,0,0,29,1,1,2542,5,5,4,5,5,5,5,5,5,2,1,3,2,5,18,55.0,1
403,403,1,0,48,1,0,907,4,2,2,2,5,5,3,4,4,4,4,2,4,5,0,1.0,1
404,404,0,1,25,1,2,1258,3,3,3,3,3,2,2,1,2,3,3,2,1,2,199,185.0,0
405,405,0,0,25,0,2,550,2,2,2,3,1,2,1,1,4,2,4,4,5,1,56,63.0,0
406,406,1,0,35,1,1,602,4,4,4,4,3,5,5,2,2,2,2,5,2,4,0,0.0,1
407,407,1,0,57,1,2,1399,2,2,2,2,4,3,3,2,2,2,2,1,2,4,3,0.0,0
408,408,0,0,52,1,1,3245,4,4,4,4,2,3,3,5,5,5,5,4,5,3,93,77.0,1
409,409,1,0,17,1,2,677,0,3,0,3,4,3,4,4,4,5,5,5,5,4,0,0.0,1
410,410,1,0,30,0,2,1616,2,4,3,1,1,3,1,1,3,2,4,4,5,1,70,89.0,0
411,411,0,0,38,1,1,1561,3,5,3,3,2,4,4,5,5,5,5,5,5,5,0,23.0,1
412,412,1,0,38,1,1,285,5,5,5,5,1,1,3,4,4,4,4,5,4,5,0,0.0,1
413,413,1,1,38,1,1,1189,1,1,1,3,3,1,3,3,5,5,5,3,5,3,3,0.0,0
414,414,0,1,23,1,2,1021,2,2,2,3,3,2,3,3,3,5,5,5,4,3,0,0.0,1
415,415,1,0,39,1,1,2442,5,4,5,5,2,4,4,4,4,4,4,4,4,4,80,86.0,1
416,416,1,0,55,1,1,918,1,2,2,2,5,2,2,1,1,1,1,1,1,4,12,5.0,0
417,417,1,1,25,1,1,545,3,5,3,1,5,3,5,5,4,4,5,3,5,5,0,2.0,0
418,418,0,0,59,1,1,459,4,2,2,2,4,3,4,4,4,4,4,1,4,3,0,5.0,0
419,419,1,0,9,0,0,804,1,5,1,3,1,1,1,1,5,2,5,3,5,1,0,0.0,0
420,420,1,1,26,1,1,569,0,0,0,3,3,0,1,3,4,2,4,5,4,3,96,91.0,1
421,421,0,0,51,1,1,3991,5,5,5,5,3,4,5,4,4,3,4,5,4,3,0,0.0,1
422,422,0,0,40,1,1,1620,2,2,2,2,4,3,4,5,5,5,5,4,5,5,0,0.0,1
423,423,0,0,56,1,1,1173,3,3,5,3,4,4,4,3,3,3,3,3,3,1,0,0.0,0
424,424,1,0,56,0,2,236,3,3,3,3,5,2,5,4,4,3,4,1,4,5,57,52.0,0
425,425,1,0,18,0,2,134,2,2,2,3,3,2,4,3,2,4,3,4,3,3,0,0.0,0
426,426,1,0,8,0,0,647,3,2,3,3,2,3,5,2,2,4,3,3,2,2,0,0.0,0
427,427,0,0,33,1,0,654,4,3,3,3,4,4,4,4,4,5,2,1,3,4,0,0.0,1
428,428,0,0,46,1,1,2623,3,3,3,3,3,5,4,5,5,5,5,3,5,5,0,0.0,1
429,429,1,0,41,1,1,209,4,4,4,4,1,3,3,2,2,2,4,1,2,2,95,100.0,0
430,430,1,0,36,1,1,257,3,3,3,3,4,4,3,4,4,4,4,1,4,1,0,0.0,1
431,431,0,0,26,1,1,1629,1,1,1,1,5,5,5,5,4,4,2,3,3,5,0,0.0,1
432,432,1,1,36,1,2,371,3,2,3,3,5,3,5,5,4,4,2,4,3,5,11,6.0,0
433,433,0,0,31,1,1,2201,5,5,5,5,2,2,2,2,5,3,3,3,1,2,0,0.0,1
434,434,0,0,24,0,2,836,2,4,2,1,1,2,1,1,5,4,1,1,2,1,27,54.0,0
435,435,1,0,39,1,1,3081,5,5,5,5,2,5,4,2,2,2,2,3,2,4,7,0.0,1
436,436,1,1,20,1,2,859,3,4,4,3,4,4,4,4,3,1,3,2,3,4,3,24.0,0
437,437,1,0,69,0,2,1055,2,5,2,1,3,4,5,2,2,2,2,5,2,3,29,17.0,0
438,438,1,1,27,1,2,399,1,0,1,4,5,1,5,5,5,1,3,2,1,5,0,0.0,0
439,439,1,0,10,1,2,632,3,4,4,4,3,3,2,3,3,2,4,4,4,3,44,40.0,0
440,440,0,0,60,1,1,3626,2,2,2,2,4,5,4,5,5,5,5,3,5,5,35,36.0,1
441,441,0,0,44,1,1,833,2,2,2,2,3,5,4,4,4,4,4,3,4,4,15,1.0,1
442,442,1,0,68,0,2,1288,2,5,2,3,4,3,5,4,4,2,4,4,4,5,6,24.0,0
443,443,0,0,41,1,1,2163,3,3,3,3,5,3,4,3,3,3,3,3,3,4,60,70.0,0
444,444,1,0,46,1,2,645,3,2,2,2,3,3,3,2,1,2,4,3,3,3,141,139.0,0
445,445,0,0,54,1,2,515,3,2,2,2,3,3,3,3,4,3,3,2,3,3,44,33.0,0
446,446,1,0,44,1,1,3767,1,1,1,1,5,2,2,2,2,2,1,4,2,2,44,92.0,0
447,447,0,1,43,0,2,888,5,1,5,3,4,1,4,4,4,4,4,2,4,4,0,0.0,1
448,448,1,1,44,1,1,288,5,5,5,5,4,5,4,4,4,5,4,4,4,4,0,0.0,1
449,449,1,1,26,1,1,1024,4,4,4,1,5,4,5,5,3,2,4,4,5,5,16,14.0,0
450,450,0,0,48,1,1,3185,2,2,2,2,5,5,4,5,5,5,5,5,5,5,0,0.0,1
451,451,0,0,30,1,1,2974,4,4,4,4,4,4,4,4,3,3,4,3,5,4,74,67.0,1
452,452,1,0,46,1,1,2981,1,1,1,1,2,5,4,5,5,5,5,3,5,3,1,0.0,1
453,453,0,1,23,1,2,1428,2,2,2,2,2,2,2,2,4,3,5,3,4,2,0,7.0,0
454,454,0,0,39,1,1,2454,5,5,5,5,5,5,4,5,5,5,5,5,5,3,0,0.0,1
455,455,0,0,24,1,1,3482,5,5,5,5,4,4,4,4,3,2,5,4,4,4,0,0.0,1
456,456,1,0,48,0,2,296,2,5,4,3,4,4,4,2,2,4,2,3,2,3,0,0.0,0
457,457,0,0,63,0,2,391,3,4,3,5,5,3,4,5,3,4,5,3,5,5,0,4.0,0
458,458,0,0,37,1,1,3744,5,5,5,5,5,5,5,5,4,4,4,5,4,5,172,163.0,1
459,459,0,0,37,1,1,1558,4,1,1,1,1,3,4,4,4,3,4,1,4,3,0,8.0,0
460,460,0,0,57,1,1,1389,1,1,3,1,5,5,4,5,5,5,5,4,5,5,0,0.0,1
461,461,0,0,21,0,2,1947,2,4,2,3,1,2,1,1,4,2,3,5,4,1,0,0.0,0
462,462,0,0,9,1,2,776,2,2,2,2,2,2,4,2,1,1,3,1,3,2,16,6.0,0
463,463,1,0,24,1,1,3536,5,5,5,5,4,4,4,4,3,5,5,3,5,4,0,0.0,1
464,464,0,1,36,1,1,414,3,3,3,5,3,3,3,3,4,2,5,4,5,3,0,0.0,0
465,465,0,0,44,1,1,3165,2,2,2,2,4,5,5,4,4,4,4,5,4,3,0,0.0,1
466,466,1,0,49,1,1,1600,2,5,5,5,4,4,4,0,0,1,2,2,0,3,0,0.0,0
467,467,0,0,42,1,1,3605,4,4,4,4,3,5,4,4,4,4,4,4,4,3,0,0.0,1
468,468,1,0,52,0,2,247,4,4,0,2,5,4,4,5,5,0,5,3,5,3,0,0.0,1
469,469,0,0,52,1,2,550,2,4,4,4,2,2,2,2,3,5,3,4,3,2,0,0.0,0
470,470,0,0,20,0,2,446,4,3,4,3,1,4,1,1,3,4,4,2,4,1,0,0.0,0
471,471,0,0,47,1,1,728,1,1,1,1,1,3,2,5,5,5,5,1,5,3,0,0.0,1
472,472,0,0,45,1,1,3692,2,2,2,2,1,2,2,2,2,2,2,3,2,4,63,52.0,0
473,473,1,0,44,1,1,3979,4,4,4,4,3,5,5,4,4,4,4,3,4,3,0,0.0,1
474,474,1,0,47,1,1,3546,2,2,2,2,4,2,2,2,2,2,2,2,2,2,19,21.0,0
475,475,1,0,57,1,1,177,5,5,5,5,1,1,1,5,5,5,3,4,5,5,91,128.0,1
476,476,1,0,34,1,1,760,4,4,4,4,4,4,4,3,3,3,3,3,3,3,6,0.0,1
477,477,1,0,26,1,2,2378,4,5,5,5,4,5,5,4,3,2,5,4,5,4,4,0.0,1
478,478,1,0,45,1,1,228,0,0,0,3,3,4,5,3,3,3,3,4,3,5,0,21.0,1
479,479,1,0,33,1,1,163,3,3,4,3,2,2,5,4,4,5,3,4,4,3,0,3.0,1
480,480,0,1,22,1,2,251,1,0,1,3,2,1,3,2,4,2,5,4,3,2,0,0.0,0
481,481,0,0,51,1,1,406,5,5,5,5,5,4,5,4,4,4,4,4,4,4,9,4.0,1
482,482,0,0,60,0,2,624,4,3,4,1,4,4,4,1,2,5,2,4,5,4,175,180.0,1
483,483,0,0,40,1,1,3764,1,1,1,1,4,5,4,4,4,5,4,4,4,3,16,3.0,1
484,484,0,0,62,1,2,696,3,3,5,3,2,3,2,2,2,5,2,3,2,2,24,1.0,0
485,485,1,0,68,0,2,746,3,5,3,2,5,5,5,2,2,3,2,4,2,3,27,37.0,0
486,486,0,0,38,1,1,2930,2,5,5,5,2,4,4,2,2,2,2,4,2,3,7,23.0,0
487,487,0,0,44,1,1,192,5,5,5,5,3,5,4,5,5,5,5,3,5,3,23,13.0,1
488,488,0,0,11,0,2,507,3,5,3,1,1,3,1,1,4,4,4,5,5,1,11,5.0,0
489,489,1,0,33,0,2,226,1,4,1,1,2,1,2,2,3,4,4,4,5,2,0,0.0,0
490,490,1,0,10,0,0,338,1,5,3,3,5,3,4,5,4,2,4,5,4,5,0,0.0,0
491,491,0,0,51,1,0,380,2,4,4,4,2,2,2,2,1,1,3,3,4,2,16,0.0,1
492,492,0,0,34,1,1,3144,4,4,4,4,3,5,4,5,5,5,5,5,5,1,3,0.0,1
493,493,0,0,69,1,1,3714,4,1,1,1,1,2,2,4,4,4,4,3,4,1,0,0.0,0
494,494,1,0,49,1,1,90,4,4,2,4,3,4,4,4,4,4,4,4,4,3,0,0.0,1
495,495,0,0,30,1,0,204,2,5,5,5,2,2,2,2,3,5,4,2,4,2,105,93.0,0
496,496,1,0,40,0,2,399,3,4,3,1,1,3,1,1,5,1,2,5,1,1,0,0.0,0
497,497,1,0,29,0,0,802,2,3,2,4,2,2,2,2,3,2,4,4,3,2,0,0.0,0
498,498,0,0,68,0,2,406,3,3,3,2,3,3,3,3,5,3,3,4,5,3,0,0.0,0
499,499,1,0,53,1,0,676,2,5,5,5,5,4,4,2,2,2,2,1,2,3,0,0.0,0
500,500,1,0,24,1,1,1476,4,4,4,4,5,5,5,5,2,3,4,4,5,5,0,8.0,1
501,501,0,0,43,1,1,3677,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,0.0,1
502,502,0,0,7,0,1,1034,2,4,2,2,2,4,4,5,5,2,3,4,2,4,143,121.0,0
503,503,1,0,65,0,1,1042,4,5,4,4,3,5,4,4,4,4,2,5,4,5,48,30.0,0
504,504,1,0,8,0,2,597,4,4,4,2,2,4,2,2,5,4,5,4,4,2,0,6.0,0
505,505,0,0,50,0,2,1635,1,5,1,3,4,1,4,4,3,5,5,3,4,4,0,4.0,0
506,506,0,0,26,0,0,2556,3,2,3,3,3,4,4,4,1,2,4,4,4,4,0,33.0,0
507,507,1,0,24,0,2,859,3,5,3,5,2,3,2,2,3,5,4,3,4,2,37,52.0,0
508,508,1,0,55,0,2,1236,1,4,1,3,3,3,4,5,5,1,5,5,5,5,0,9.0,0
509,509,1,1,21,1,2,192,3,3,3,4,1,3,1,1,4,2,3,1,3,1,0,0.0,0
510,510,1,0,57,1,2,649,4,4,4,4,4,1,3,4,4,4,4,5,4,3,27,17.0,1
511,511,0,0,22,1,1,936,2,5,2,2,4,4,4,4,5,1,1,4,2,4,0,7.0,1
512,512,1,0,49,0,2,484,3,4,3,3,3,5,4,4,4,3,4,5,4,3,0,0.0,0
513,513,1,0,31,0,2,2279,1,5,1,2,3,1,3,3,5,3,5,3,5,3,0,0.0,0
514,514,0,1,21,1,2,1444,5,4,4,1,5,1,1,4,4,5,4,1,3,1,1,2.0,1
515,515,1,1,38,1,1,1389,5,5,5,1,2,5,2,2,4,5,5,3,4,2,3,0.0,1
516,516,1,0,42,1,1,1846,1,2,2,2,5,2,3,1,1,1,1,2,1,4,0,0.0,0
517,517,0,0,55,1,1,1884,4,4,1,4,3,4,5,4,4,4,5,4,4,5,4,2.0,1
518,518,0,1,26,1,1,285,1,2,1,2,3,1,3,3,4,2,3,1,2,3,0,3.0,0
519,519,0,0,43,1,1,2256,1,1,1,1,5,4,4,1,1,1,1,1,1,2,19,6.0,0
520,520,0,0,12,0,2,2342,3,1,3,4,4,3,3,4,2,3,4,3,3,4,31,22.0,0
521,521,1,0,32,1,2,163,2,4,4,4,2,2,2,2,3,2,4,2,3,2,0,0.0,0
522,522,1,0,46,1,1,2502,2,2,2,2,3,1,3,4,4,4,4,3,4,5,5,0.0,1
523,523,0,0,19,1,2,337,4,2,2,2,4,4,3,4,4,4,3,4,3,4,12,17.0,0
