,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,target
1146,3,0,3,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1147,0,2,3,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1148,0,2,3,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1149,3,0,0,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1150,3,0,2,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1151,3,1,0,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,4,4,1
1152,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0
1153,3,0,3,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1154,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1155,1,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1
1156,0,0,3,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1157,3,2,3,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1158,3,2,2,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1159,3,0,3,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1160,1,1,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1
1161,0,2,3,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1162,0,2,4,0,3,0,0,1,3,1,2,0,0,0,0,0,0,0,0,1,3,3,1
1163,0,1,1,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,0,0,0,4,1
1164,0,0,2,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1165,1,0,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,1,2,1
1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1167,0,2,0,0,3,0,0,1,3,1,2,0,0,2,1,0,0,0,0,0,4,3,1
1168,3,0,0,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1169,1,0,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,2,1
1170,0,0,3,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1171,0,2,0,0,3,0,0,1,6,1,2,0,0,2,2,0,0,0,0,0,3,3,1
1172,3,2,2,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1173,0,2,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1
1174,0,2,3,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1
1175,0,2,3,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,1
1176,1,1,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1
1177,3,2,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,1
1178,0,2,2,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1179,3,1,0,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,0,0,0,4,1
1180,0,1,0,0,2,0,0,1,3,0,3,0,2,0,0,0,0,0,0,0,4,4,1
1181,0,1,1,0,2,0,0,1,3,0,3,0,2,0,0,0,0,0,0,0,4,1,1
1182,3,2,3,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1183,0,1,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
1184,0,1,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1185,3,0,2,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1186,3,0,3,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1187,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1188,0,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1189,0,2,0,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1190,0,2,2,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1191,0,0,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,0,2,1
1192,0,2,4,0,3,0,0,1,3,1,2,0,0,1,1,0,0,0,0,1,3,3,1
1193,3,1,0,0,2,0,0,1,3,0,3,0,2,0,0,0,0,0,0,1,0,4,1
1194,1,0,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1
1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1196,0,2,3,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1197,1,1,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2,1
1198,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
1199,1,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
1200,0,1,2,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,1,1,1
1201,0,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1
1202,1,0,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1
1203,3,0,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1204,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1205,3,0,0,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1206,3,2,0,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1207,3,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,3,0,2,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1209,0,2,2,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1210,0,0,0,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1211,3,0,0,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1212,3,1,1,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,4,1,1
1213,0,2,3,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1214,0,2,0,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1215,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0
1216,0,0,2,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1217,3,2,0,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1218,3,2,2,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1219,3,2,2,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1220,0,1,1,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,1,1
1221,0,0,3,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1222,0,2,3,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1223,3,2,0,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1224,3,0,0,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1225,0,2,2,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1226,0,1,4,0,3,0,0,1,4,1,2,0,0,1,1,0,0,0,0,1,3,3,1
1227,0,2,0,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1228,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,1,0
1229,0,1,0,0,3,0,0,1,4,1,2,0,0,2,2,0,0,0,0,0,4,3,1
1230,0,2,0,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1231,3,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1232,3,2,3,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1233,0,2,2,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1234,3,0,0,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1235,3,2,3,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1236,3,0,3,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1237,3,2,3,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1238,0,0,3,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1239,0,0,0,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1240,3,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1241,0,0,3,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1242,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1243,3,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1244,3,0,0,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1245,0,2,3,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1246,3,0,3,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1247,0,0,3,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1248,3,2,3,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1249,3,2,3,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1250,0,1,3,0,3,0,0,1,1,1,2,0,0,1,1,0,0,0,0,1,4,3,1
1251,0,2,0,0,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,3,3,1
1252,3,0,2,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1253,3,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,1,0
1254,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1255,0,0,2,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1256,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1257,3,2,0,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1258,3,0,2,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1259,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1260,3,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1261,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1262,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1263,0,0,2,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1264,0,2,0,0,3,0,0,1,3,1,2,0,0,1,1,0,0,0,0,1,3,3,1
1265,3,0,2,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1266,3,2,3,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1267,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1268,0,0,2,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1269,0,1,4,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,0,1,4,3,1
1270,3,0,3,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1271,0,0,2,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1272,3,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1273,3,2,0,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1274,0,2,2,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1275,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,0,2,0,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1277,3,2,2,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1278,0,0,2,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1279,3,0,2,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1280,1,1,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,2,1
1281,0,0,3,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1282,0,2,2,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1283,0,0,0,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1284,0,2,0,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1285,3,2,3,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1286,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,3,0,3,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1288,0,2,0,0,3,0,0,1,3,1,2,0,0,0,2,0,0,0,0,0,4,3,1
1289,3,0,2,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1290,0,2,0,0,3,0,0,1,1,1,2,0,0,1,2,0,0,0,0,0,3,3,1
1291,0,2,3,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1292,0,2,2,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1293,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0
1294,3,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1295,0,0,3,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1296,0,2,0,0,3,0,0,1,6,1,2,0,0,1,1,0,0,0,0,1,3,3,1
1297,0,0,3,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1298,0,1,1,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,0,0,0,4,1
1299,3,0,2,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1300,0,0,2,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1301,0,2,3,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1302,3,0,2,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1303,0,2,0,0,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,4,3,1
1304,3,0,3,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1305,3,0,3,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1306,3,2,0,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1307,3,0,2,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1308,3,0,2,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1309,3,0,3,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1310,3,2,2,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1311,3,0,0,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1312,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1313,0,2,3,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1314,1,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
1315,3,2,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1316,3,0,3,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1317,0,2,0,0,3,0,0,1,1,1,2,0,0,0,2,0,0,0,0,0,4,3,1
1318,1,0,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1
1319,0,0,2,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1320,3,2,0,0,3,0,0,1,1,1,2,0,0,0,1,0,0,0,0,1,4,3,1
1321,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1322,3,2,2,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1323,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1324,0,0,0,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1325,3,0,0,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1326,1,0,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1
1327,3,0,3,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1328,0,0,3,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1329,3,2,3,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1330,0,2,3,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1331,3,0,2,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1332,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1333,3,2,3,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1334,3,0,2,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1335,0,2,0,0,3,0,0,1,1,1,2,0,0,2,2,0,0,0,0,0,4,3,1
1336,0,0,0,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1337,0,2,4,0,3,0,0,1,6,1,2,0,0,0,1,0,0,0,0,1,4,3,1
1338,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1
1339,3,2,2,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1340,0,0,2,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1341,3,2,0,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1342,3,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,3,2,3,0,3,0,0,1,1,1,2,0,0,0,2,0,0,0,0,1,4,3,1
1344,3,0,2,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1345,3,2,2,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1346,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0
1347,0,0,2,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1348,0,2,0,0,3,0,0,1,3,1,2,0,0,1,0,0,0,0,0,1,4,3,1
1349,0,1,3,0,3,0,0,1,6,1,2,0,0,0,1,0,0,0,0,1,3,3,1
1350,0,1,3,0,3,0,0,1,3,1,2,0,0,0,2,0,0,0,0,1,3,3,1
1351,3,0,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1352,3,0,2,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1353,3,0,0,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1354,0,0,0,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1355,3,2,2,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1356,0,2,0,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1357,3,2,2,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1358,3,2,0,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1359,3,0,2,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1360,3,2,0,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1361,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1362,3,2,2,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1363,3,0,2,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1364,0,2,0,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1365,3,2,2,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1366,0,2,3,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1367,3,0,0,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1368,0,2,3,0,3,0,0,1,1,1,2,0,0,1,2,0,0,0,0,0,3,3,1
1369,3,2,2,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1370,3,2,0,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1371,0,0,0,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1372,0,2,2,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1373,1,0,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1374,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1375,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1376,3,2,2,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1377,3,2,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1378,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1379,3,2,0,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1380,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0
1381,3,0,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1382,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0
1383,3,0,0,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1384,3,0,3,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1385,0,2,3,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1386,3,2,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1387,0,2,3,0,3,0,0,1,4,1,2,0,0,0,1,0,0,0,0,1,3,3,1
1388,0,2,0,0,3,0,0,1,3,1,2,0,0,1,1,0,0,0,0,0,3,3,1
1389,0,2,0,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1390,0,2,3,0,3,0,0,1,4,1,2,0,0,1,0,0,0,0,0,0,4,3,1
1391,0,0,2,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1392,3,0,2,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1393,0,0,2,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1394,3,2,3,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1395,0,2,0,0,3,0,0,1,3,1,2,0,0,0,1,0,0,0,0,1,4,3,1
1396,0,0,2,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1397,0,0,0,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1398,3,0,3,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1399,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1400,3,0,0,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1401,3,1,1,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,0,1,4,1,1
1402,0,2,3,0,3,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,4,3,1
1403,3,0,3,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1404,0,0,3,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1405,3,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1406,0,0,2,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1407,0,0,2,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1408,3,0,3,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1409,3,0,0,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1410,0,2,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1411,3,0,0,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1412,3,0,0,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1413,0,2,2,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1414,3,2,2,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1415,3,2,0,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1416,0,1,2,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,2,1
1417,0,0,0,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1418,0,0,3,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1419,3,0,2,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1420,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1421,0,0,2,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1422,0,2,0,0,3,0,0,1,1,1,2,0,0,1,1,0,0,0,0,1,3,3,1
1423,3,2,3,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1424,0,0,3,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1425,3,2,0,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1426,3,0,0,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1427,0,0,3,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,0,0,1,1
