,ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,D,F,A,B,C,Flight,Ship,Road,low,medium,high,M,target
321,322,4,5,141,3,12,1672,0,0,0,1,0,0,1,0,0,1,0,1,0
322,323,3,3,150,3,46,1040,0,0,0,0,1,0,1,0,1,0,0,1,0
323,324,3,1,192,2,33,2818,0,0,0,0,0,0,1,0,1,0,0,1,0
324,325,5,1,279,4,24,3440,1,1,0,0,0,0,1,0,0,1,0,0,0
325,326,3,4,246,3,30,3748,0,0,0,0,0,0,1,0,0,1,0,1,0
326,327,3,4,173,3,52,1587,0,0,1,0,0,0,1,0,0,1,0,1,0
327,328,4,4,233,4,59,2358,0,1,0,1,0,0,1,0,0,1,0,0,0
328,329,5,1,274,2,24,2423,0,0,0,0,1,0,1,0,0,1,0,1,0
329,330,4,5,243,4,41,2782,0,1,0,0,0,0,1,0,0,1,0,0,0
330,331,3,4,197,3,56,3427,1,1,0,0,0,0,1,0,0,1,0,0,0
331,332,4,3,140,3,46,1072,0,1,0,0,0,0,1,0,0,0,1,0,0
332,333,3,5,215,3,22,2585,0,1,1,0,0,0,1,0,0,1,0,0,0
333,334,3,4,211,3,8,3710,0,0,0,1,0,0,1,0,0,1,0,1,0
334,335,4,2,220,5,33,2854,0,0,0,0,1,0,1,0,1,0,0,1,0
335,336,3,1,194,4,64,2026,0,0,0,0,0,0,1,0,1,0,0,1,0
336,337,5,1,262,3,58,3599,1,1,0,0,0,0,1,0,0,1,0,0,0
337,338,4,4,201,2,1,3147,0,1,0,0,0,0,1,0,1,0,0,0,0
338,339,3,5,261,3,15,2989,0,0,1,0,0,0,1,0,0,1,0,1,0
339,340,4,4,191,6,60,3425,0,1,0,1,0,0,1,0,1,0,0,0,0
340,341,2,5,255,5,53,3775,0,1,0,0,1,0,1,0,0,1,0,0,0
341,342,3,2,169,2,30,1698,0,0,0,0,0,0,1,0,0,0,1,1,0
342,343,4,5,162,2,64,1918,1,0,0,0,0,0,1,0,0,1,0,1,0
343,344,2,5,248,6,62,2750,0,1,0,0,0,0,1,0,1,0,0,0,0
344,345,5,3,197,4,2,2222,0,1,1,0,0,0,1,0,1,0,0,0,0
345,346,5,1,264,3,6,2882,0,0,0,1,0,0,1,0,1,0,0,1,0
346,347,5,5,260,2,55,2791,0,1,0,0,1,0,1,0,0,1,0,0,0
347,348,5,3,186,2,58,2259,0,1,0,0,0,0,1,0,0,1,0,0,0
348,349,4,5,233,4,44,2551,1,1,0,0,0,0,1,0,1,0,0,0,0
349,350,5,1,161,3,47,1954,0,0,0,0,0,0,1,0,1,0,0,1,0
350,351,4,5,188,3,13,2409,0,1,1,0,0,0,1,0,1,0,0,0,0
351,352,5,5,171,2,22,1695,0,1,0,1,0,0,1,0,0,1,0,0,0
352,353,2,2,267,3,15,2481,0,0,0,0,1,0,1,0,0,1,0,1,0
353,354,4,3,255,2,47,2956,0,0,0,0,0,0,1,0,0,0,1,1,0
354,355,3,2,132,3,56,1303,1,1,0,0,0,0,1,0,1,0,0,0,0
355,356,5,1,266,3,31,3157,0,1,0,0,0,0,1,0,1,0,0,0,0
356,357,3,4,198,2,25,2774,0,0,1,0,0,0,1,0,1,0,0,1,0
357,358,2,3,247,2,62,3127,0,1,0,1,0,0,1,0,0,1,0,0,0
358,359,3,1,140,3,65,1291,0,1,0,0,1,0,1,0,0,1,0,0,0
359,360,4,3,131,5,6,1659,0,0,0,0,0,0,1,0,1,0,0,1,0
360,361,5,2,246,3,49,3236,1,0,0,0,0,0,1,0,0,1,0,1,0
361,362,3,2,159,3,4,1681,0,1,0,0,0,0,1,0,0,1,0,0,0
362,363,3,5,203,2,61,3642,0,0,1,0,0,0,1,0,0,1,0,1,0
363,364,4,3,187,4,29,3141,0,1,0,1,0,0,1,0,0,0,1,0,0
364,365,6,2,146,3,62,1936,0,1,0,0,1,0,1,0,1,0,0,0,0
365,366,3,2,234,3,39,2099,0,0,0,0,0,0,1,0,0,1,0,1,0
366,367,3,4,122,3,15,1354,1,1,0,0,0,0,1,0,0,0,1,0,0
367,368,3,3,135,3,8,1074,0,0,0,0,0,0,1,0,1,0,0,1,0
368,369,3,5,103,3,3,1403,0,0,1,0,0,0,1,0,1,0,0,1,0
369,370,3,5,257,3,19,2173,0,1,0,1,0,0,1,0,0,1,0,0,0
370,371,4,3,169,2,2,1399,0,0,0,0,1,0,1,0,1,0,0,1,0
371,372,4,5,159,3,18,1808,0,0,0,0,0,0,1,0,0,1,0,1,0
372,373,4,5,188,3,38,3031,1,0,0,0,0,0,1,0,1,0,0,1,0
373,374,5,1,136,3,19,1420,0,0,0,0,0,0,1,0,0,1,0,1,0
374,375,5,1,227,3,19,3007,0,1,1,0,0,0,1,0,1,0,0,0,0
375,376,3,5,262,2,53,3275,0,1,0,1,0,0,1,0,1,0,0,0,0
376,377,2,3,157,2,45,1965,0,0,0,0,1,0,1,0,1,0,0,1,0
377,378,5,3,238,2,21,2053,0,1,0,0,0,0,1,0,0,1,0,0,0
378,379,3,5,152,3,43,1282,1,0,0,0,0,0,1,0,1,0,0,1,0
379,380,3,2,201,3,5,2040,0,0,0,0,0,0,1,0,0,1,0,1,0
380,381,3,4,148,2,54,1778,0,0,1,0,0,0,1,0,1,0,0,1,0
381,382,5,2,199,4,59,2885,0,1,0,1,0,0,1,0,1,0,0,0,0
382,383,5,4,215,2,45,3501,0,1,0,0,1,0,1,0,1,0,0,0,0
383,384,4,5,175,2,40,1270,0,0,0,0,0,0,1,0,1,0,0,1,0
384,385,4,3,236,2,23,3123,1,0,0,0,0,0,0,1,0,0,1,1,0
385,386,2,5,182,2,57,2896,0,1,0,0,0,0,0,1,0,1,0,0,0
386,387,3,1,251,3,42,3698,0,0,1,0,0,0,0,1,0,1,0,1,0
387,388,5,2,173,3,7,1855,0,1,0,1,0,0,0,1,1,0,0,0,0
388,389,4,3,225,3,62,2587,0,1,0,0,1,0,0,1,1,0,0,0,0
389,390,4,2,167,4,20,1705,0,1,0,0,0,0,0,1,1,0,0,0,0
390,391,4,1,259,3,20,2154,1,0,0,0,0,0,0,1,1,0,0,1,0
391,392,4,1,178,3,63,1573,0,1,0,0,0,0,0,1,0,1,0,0,0
392,393,4,4,178,4,13,1614,0,1,1,0,0,0,0,1,0,1,0,0,0
393,394,5,4,169,2,20,1765,0,1,0,1,0,0,0,1,1,0,0,0,0
394,395,3,2,272,2,33,2321,0,0,0,0,1,0,0,1,1,0,0,1,0
395,396,4,4,183,3,29,3251,0,0,0,0,0,0,0,1,1,0,0,1,0
396,397,3,4,205,3,10,2728,1,1,0,0,0,0,0,1,1,0,0,0,0
397,398,2,1,123,4,53,1036,0,1,0,0,0,0,0,1,1,0,0,0,0
398,399,4,3,152,3,58,1453,0,0,1,0,0,0,0,1,1,0,0,1,0
399,400,3,1,220,2,40,3773,0,1,0,1,0,0,0,1,0,0,1,0,0
400,401,4,3,134,3,51,1965,0,0,0,0,1,0,0,1,1,0,0,1,0
401,402,3,2,217,2,19,2992,0,0,0,0,0,0,0,1,0,0,1,1,0
402,403,3,2,265,3,49,2791,1,1,0,0,0,0,0,1,1,0,0,0,0
403,404,4,2,249,5,36,3836,0,0,0,0,0,0,0,1,0,1,0,1,0
404,405,5,3,213,4,50,2003,0,1,1,0,0,0,0,1,0,1,0,0,0
405,406,2,2,124,3,56,1494,0,1,0,1,0,0,0,1,1,0,0,0,0
406,407,4,1,180,2,23,1193,0,0,0,0,1,1,0,0,1,0,0,1,0
407,408,4,5,193,3,65,2267,0,0,0,0,0,1,0,0,0,1,0,1,0
408,409,3,2,192,3,43,3339,1,0,0,0,0,1,0,0,0,1,0,1,0
409,410,2,5,166,3,3,1832,0,0,0,0,0,1,0,0,0,1,0,1,0
410,411,3,2,264,3,5,3861,0,0,1,0,0,1,0,0,0,1,0,1,0
411,412,3,4,200,2,14,3528,0,0,0,1,0,1,0,0,0,1,0,1,0
412,413,4,3,142,4,12,1396,0,0,0,0,1,1,0,0,0,1,0,1,0
413,414,4,1,215,2,32,3066,0,0,0,0,0,1,0,0,1,0,0,1,0
414,415,2,1,218,2,15,2745,1,0,0,0,0,1,0,0,1,0,0,1,0
415,416,3,2,115,3,27,1814,0,1,0,0,0,1,0,0,1,0,0,0,0
416,417,4,3,159,3,33,1330,0,0,1,0,0,1,0,0,1,0,0,1,0
417,418,5,5,133,3,63,1218,0,0,0,1,0,1,0,0,1,0,0,1,0
418,419,5,2,178,3,48,1517,0,0,0,0,1,1,0,0,1,0,0,1,0
419,420,4,2,134,2,43,1714,0,1,0,0,0,1,0,0,1,0,0,0,0
420,421,3,1,184,5,58,2544,1,1,0,0,0,1,0,0,0,1,0,0,0
421,422,4,2,251,2,24,2405,0,0,0,0,0,1,0,0,0,1,0,1,0
422,423,3,2,141,3,7,1933,0,0,1,0,0,1,0,0,1,0,0,1,0
423,424,4,4,229,2,45,3776,0,0,0,1,0,1,0,0,0,1,0,1,0
424,425,4,1,203,4,34,3813,0,0,0,0,1,1,0,0,1,0,0,1,0
425,426,4,3,158,3,57,1911,0,1,0,0,0,1,0,0,0,1,0,0,0
426,427,3,4,167,3,52,1755,1,0,0,0,0,1,0,0,0,1,0,1,0
427,428,5,4,197,4,40,3303,0,1,0,0,0,1,0,0,1,0,0,0,0
428,429,2,2,140,3,19,1806,0,1,1,0,0,0,1,0,1,0,0,0,0
429,430,5,1,205,2,27,3569,0,0,0,1,0,0,1,0,0,1,0,1,0
430,431,5,5,208,3,45,2018,0,1,0,0,1,0,1,0,1,0,0,0,0
431,432,4,2,96,3,22,1294,0,0,0,0,0,0,1,0,1,0,0,1,0
432,433,6,4,205,3,44,2064,1,1,0,0,0,0,1,0,1,0,0,0,0
433,434,4,2,215,3,48,2953,0,1,0,0,0,0,1,0,0,1,0,0,0
434,435,4,1,216,3,43,2643,0,1,1,0,0,0,1,0,1,0,0,0,0
435,436,3,1,112,2,22,1846,0,0,0,1,0,0,1,0,0,0,1,1,0
436,437,5,4,222,3,20,3632,0,1,0,0,1,0,1,0,1,0,0,0,0
437,438,5,2,186,3,15,2153,0,1,0,0,0,0,1,0,0,1,0,0,0
438,439,3,5,241,3,48,2841,1,0,0,0,0,0,1,0,0,1,0,1,0
439,440,3,3,172,3,58,1269,0,1,0,0,0,0,1,0,1,0,0,0,0
440,441,3,5,251,2,23,2426,0,0,1,0,0,0,1,0,0,0,1,1,0
441,442,5,3,190,3,45,2628,0,0,0,1,0,0,1,0,0,0,1,1,0
442,443,4,3,186,2,48,2805,0,1,0,0,1,0,1,0,0,1,0,0,0
443,444,4,4,207,2,35,2596,0,0,0,0,0,0,1,0,0,1,0,1,0
444,445,3,3,135,3,19,1366,1,1,0,0,0,0,1,0,1,0,0,0,0
445,446,4,4,189,2,18,2955,0,1,0,0,0,0,1,0,0,1,0,0,0
446,447,4,4,173,5,51,1691,0,1,1,0,0,0,1,0,0,1,0,0,0
447,448,3,4,194,3,3,2169,0,0,0,1,0,0,1,0,0,1,0,1,0
448,449,3,1,183,3,19,3018,0,0,0,0,1,0,1,0,1,0,0,1,0
449,450,4,3,140,2,22,1248,0,1,0,0,0,0,1,0,1,0,0,0,0
450,451,4,4,244,3,55,2782,1,1,0,0,0,0,1,0,0,1,0,0,0
451,452,2,3,189,4,34,3355,0,0,0,0,0,0,1,0,1,0,0,1,0
452,453,3,2,157,2,53,1390,0,0,1,0,0,0,1,0,0,1,0,1,0
453,454,4,1,275,10,23,2726,0,1,0,1,0,0,1,0,0,1,0,0,0
454,455,4,5,133,3,53,1467,0,1,0,0,1,0,1,0,1,0,0,0,0
455,456,4,1,149,3,54,1178,0,0,0,0,0,0,1,0,0,1,0,1,0
456,457,3,3,254,2,17,3153,1,0,0,0,0,0,1,0,0,0,1,1,0
457,458,3,4,145,8,15,1429,0,1,0,0,0,0,1,0,1,0,0,0,0
458,459,3,2,179,5,52,1991,0,1,1,0,0,0,1,0,1,0,0,0,0
459,460,5,2,168,3,26,1526,0,0,0,1,0,0,1,0,1,0,0,1,0
460,461,4,1,202,3,18,3940,0,1,0,0,1,0,1,0,0,1,0,0,0
461,462,3,4,220,7,43,2620,0,0,0,0,0,0,1,0,1,0,0,1,0
462,463,3,4,244,8,1,2703,1,0,0,0,0,0,1,0,1,0,0,1,0
463,464,4,2,186,7,40,3111,0,1,0,0,0,0,1,0,0,1,0,0,0
464,465,5,2,263,8,24,3139,0,0,1,0,0,0,1,0,0,1,0,1,0
465,466,3,2,294,4,15,1318,0,1,0,1,0,0,1,0,1,0,0,0,0
466,467,3,5,226,2,2,1043,0,1,0,0,1,0,1,0,0,1,0,0,0
467,468,4,4,173,5,2,1175,0,1,0,0,0,0,1,0,0,1,0,0,0
468,469,3,5,194,3,10,2277,1,1,0,0,0,0,1,0,0,1,0,0,0
469,470,3,5,183,3,2,3459,0,1,0,0,0,0,1,0,1,0,0,0,0
470,471,4,1,140,2,61,1770,0,0,1,0,0,0,1,0,1,0,0,1,0
471,472,4,3,244,3,8,3318,0,0,0,1,0,0,1,0,0,1,0,1,0
472,473,2,2,189,4,9,3413,0,0,0,0,1,0,1,0,1,0,0,1,0
473,474,3,1,157,2,39,1525,0,1,0,0,0,0,1,0,0,1,0,0,0
474,475,4,3,275,10,10,2093,1,0,0,0,0,0,1,0,0,1,0,1,0
475,476,4,5,133,3,59,1092,0,0,0,0,0,0,1,0,1,0,0,1,0
476,477,4,2,149,3,26,1863,0,0,1,0,0,0,1,0,0,1,0,1,0
477,478,3,4,254,2,41,3973,0,1,0,1,0,0,1,0,0,0,1,0,0
478,479,3,4,145,8,24,1594,0,1,0,0,1,0,1,0,1,0,0,0,0
479,480,3,5,179,5,56,1113,0,0,0,0,0,0,1,0,1,0,0,1,0
480,481,5,4,168,3,13,1317,1,1,0,0,0,0,1,0,1,0,0,0,0
481,482,4,5,202,3,46,3181,0,1,0,0,0,0,1,0,0,1,0,0,0
482,483,3,3,220,7,25,2141,0,0,1,0,0,0,1,0,1,0,0,1,0
483,484,3,2,244,8,50,3562,0,1,0,1,0,0,1,0,1,0,0,0,0
484,485,4,3,186,7,30,2062,0,1,0,0,1,0,1,0,0,1,0,0,0
485,486,5,5,263,8,9,2236,0,1,0,0,0,0,1,0,0,1,0,0,0
486,487,3,1,294,4,25,1498,1,1,0,0,0,0,1,0,1,0,0,0,0
487,488,4,1,139,3,56,1811,0,1,0,0,0,0,1,0,1,0,0,0,0
488,489,7,5,192,3,46,1550,0,0,1,0,0,0,1,0,1,0,0,1,0
489,490,3,3,235,3,5,3065,0,0,0,1,0,0,1,0,1,0,0,1,0
490,491,2,1,176,3,15,1996,0,1,0,0,1,0,1,0,1,0,0,0,0
491,492,5,4,224,3,34,2627,0,1,0,0,0,0,1,0,1,0,0,0,0
492,493,3,4,128,3,51,1524,1,1,0,0,0,0,1,0,0,1,0,0,0
493,494,5,4,226,5,47,2240,0,0,0,0,0,0,1,0,1,0,0,1,0
494,495,5,1,160,5,16,1526,0,1,1,0,0,0,1,0,0,1,0,0,0
495,496,3,1,197,5,45,2224,0,0,0,1,0,0,1,0,1,0,0,1,0
496,497,4,2,216,3,12,2273,0,1,0,0,1,0,1,0,1,0,0,0,0
497,498,4,4,199,2,9,3075,0,0,0,0,0,0,1,0,1,0,0,1,0
498,499,5,5,271,2,27,3957,1,0,0,0,0,0,1,0,1,0,0,1,0
499,500,5,1,201,3,47,2657,0,1,0,0,0,0,1,0,1,0,0,0,0
500,501,3,4,212,2,33,2021,0,0,1,0,0,0,1,0,1,0,0,1,0
501,502,3,2,177,3,10,1641,0,0,0,1,0,0,1,0,1,0,0,1,0
502,503,3,4,191,4,43,2903,0,1,0,0,1,0,1,0,0,1,0,0,0
503,504,3,2,174,3,30,1986,0,0,0,0,0,0,1,0,1,0,0,1,0
504,505,5,3,162,2,14,1045,1,1,0,0,0,0,1,0,1,0,0,0,0
505,506,3,1,219,2,39,2696,0,1,0,0,0,0,1,0,1,0,0,0,0
506,507,4,4,155,3,35,1421,0,1,1,0,0,0,1,0,0,1,0,0,0
507,508,5,3,230,3,3,2923,0,1,0,1,0,0,1,0,0,1,0,0,0
508,509,4,5,192,2,36,2497,0,1,0,0,1,0,1,0,0,1,0,0,0
509,510,5,2,235,3,14,2984,0,0,0,0,0,0,1,0,1,0,0,1,0
510,511,3,2,200,3,46,3642,1,0,0,0,0,0,1,0,1,0,0,1,0
511,512,5,2,172,3,65,1667,0,0,0,0,0,0,1,0,0,1,0,1,0
512,513,5,4,160,4,6,1603,0,1,1,0,0,0,1,0,1,0,0,0,0
513,514,5,3,250,5,12,2722,0,0,0,1,0,0,1,0,1,0,0,1,0
514,515,4,2,174,3,9,1682,0,0,0,0,1,0,1,0,1,0,0,1,0
515,516,3,2,204,3,54,3608,0,1,0,0,0,0,1,0,0,0,1,0,0
516,517,3,5,274,3,51,3476,1,1,0,0,0,0,1,0,0,1,0,0,0
517,518,5,5,262,2,62,3744,0,1,0,0,0,0,1,0,0,1,0,0,0
518,519,4,5,138,3,23,1785,0,0,1,0,0,0,1,0,0,1,0,1,0
519,520,3,1,215,3,2,3873,0,1,0,1,0,0,1,0,0,1,0,0,0
520,521,3,1,145,2,34,1773,0,1,0,0,1,0,1,0,1,0,0,0,0
521,522,4,5,149,2,56,1141,0,0,0,0,0,0,0,1,0,1,0,1,0
522,523,6,5,212,2,38,2359,1,0,0,0,0,0,0,1,0,1,0,1,0
523,524,3,1,155,3,47,1193,0,1,0,0,0,0,0,1,0,1,0,0,0
524,525,5,2,154,3,40,1238,0,0,1,0,0,0,0,1,1,0,0,1,0
525,526,3,3,249,3,51,2173,0,0,0,1,0,0,0,1,0,1,0,1,0
526,527,5,1,206,2,2,3490,0,0,0,0,1,0,0,1,1,0,0,1,0
527,528,4,5,235,3,22,2015,0,1,0,0,0,0,0,1,0,1,0,0,0
528,529,5,5,261,3,8,3257,1,1,0,0,0,0,0,1,0,1,0,0,0
529,530,6,1,243,4,22,3537,0,1,0,0,0,0,0,1,0,0,1,0,0
530,531,3,2,237,2,26,3103,0,0,1,0,0,0,0,1,0,0,1,1,0
531,532,2,4,179,2,19,1900,0,1,0,1,0,0,0,1,1,0,0,0,0
532,533,4,3,192,3,43,3498,0,1,0,0,1,0,0,1,1,0,0,0,0
533,534,3,1,141,3,39,1838,0,1,0,0,0,0,0,1,0,1,0,0,0
534,535,3,2,245,3,61,2188,1,1,0,0,0,0,0,1,1,0,0,0,0
535,536,4,4,177,4,32,1774,0,1,0,0,0,0,0,1,0,1,0,0,0
536,537,2,3,154,4,17,1897,0,1,1,0,0,0,0,1,0,0,1,0,0
537,538,4,4,228,3,12,3359,0,1,0,1,0,0,0,1,0,1,0,0,0
538,539,3,3,207,6,24,3702,0,1,0,0,1,0,0,1,0,0,1,0,0
539,540,4,4,266,4,33,2701,0,1,0,0,0,0,0,1,0,1,0,0,0
540,541,3,3,172,3,42,1707,1,1,0,0,0,0,0,1,0,1,0,0,0
541,542,4,3,142,3,35,1512,0,1,0,0,0,0,0,1,1,0,0,0,0
542,543,4,5,218,3,40,3200,0,1,1,0,0,0,0,1,1,0,0,0,0
543,544,3,3,231,2,46,2962,0,0,0,1,0,1,0,0,1,0,0,1,0
544,545,4,2,180,3,47,1434,0,1,0,0,1,1,0,0,1,0,0,0,0
545,546,3,1,168,3,46,1886,0,0,0,0,0,1,0,0,1,0,0,1,0
546,547,5,5,147,4,42,1642,1,1,0,0,0,1,0,0,0,0,1,0,0
547,548,5,4,245,5,6,3592,0,0,0,0,0,1,0,0,1,0,0,1,0
548,549,2,4,182,3,47,3792,0,0,1,0,0,1,0,0,0,1,0,1,0
549,550,3,4,176,3,8,1567,0,1,0,1,0,1,0,0,0,1,0,0,0
550,551,5,3,197,4,51,2917,0,1,0,0,1,1,0,0,0,1,0,0,0
551,552,3,5,233,3,52,3519,0,0,0,0,0,1,0,0,0,1,0,1,0
552,553,3,4,156,2,8,1145,1,0,0,0,0,1,0,0,1,0,0,1,0
553,554,2,3,257,4,52,2073,0,1,0,0,0,1,0,0,0,1,0,0,0
554,555,5,4,250,3,11,3373,0,1,1,0,0,1,0,0,1,0,0,0,0
555,556,5,4,189,5,3,3301,0,0,0,1,0,1,0,0,1,0,0,1,0
556,557,3,3,255,2,7,3311,0,0,0,0,1,1,0,0,0,0,1,1,0
557,558,2,3,198,2,28,3514,0,0,0,0,0,1,0,0,0,1,0,1,0
558,559,4,2,164,3,15,1489,1,0,0,0,0,1,0,0,0,1,0,1,0
559,560,5,2,271,3,32,3785,0,0,0,0,0,1,0,0,0,1,0,1,0
560,561,3,1,185,2,34,3299,0,1,1,0,0,1,0,0,0,1,0,0,0
561,562,2,5,157,6,17,1764,0,1,0,1,0,1,0,0,0,0,1,0,0
562,563,3,2,137,2,17,1673,0,0,0,0,1,1,0,0,0,1,0,1,0
563,564,3,3,229,3,14,2164,0,0,0,0,0,1,0,0,1,0,0,1,0
564,565,3,3,234,2,39,2449,1,1,0,0,0,1,0,0,0,1,0,0,0
565,566,4,3,216,2,52,3578,0,0,0,0,0,0,1,0,1,0,0,1,0
566,567,3,1,163,4,20,1940,0,1,1,0,0,0,1,0,1,0,0,0,0
567,568,5,2,268,3,19,2526,0,0,0,1,0,0,1,0,1,0,0,1,0
568,569,3,3,205,5,35,2988,0,0,0,0,1,0,1,0,0,1,0,1,0
569,570,4,5,265,2,18,2969,0,1,0,0,0,0,1,0,0,1,0,0,0
570,571,2,2,236,3,3,3416,1,0,0,0,0,0,1,0,0,1,0,1,0
571,572,4,1,132,3,63,1901,0,0,0,0,0,0,1,0,1,0,0,1,0
572,573,3,4,234,2,46,3108,0,0,1,0,0,0,1,0,0,1,0,1,0
573,574,4,3,108,6,22,1745,0,1,0,1,0,0,1,0,1,0,0,0,0
574,575,4,2,276,2,54,3706,0,0,0,0,1,0,1,0,1,0,0,1,0
575,576,4,2,179,4,1,1063,0,0,0,0,0,0,1,0,1,0,0,1,0
576,577,4,1,230,3,40,2225,1,0,0,0,0,0,1,0,0,1,0,1,0
577,578,3,2,210,3,43,2096,0,1,0,0,0,0,1,0,0,1,0,0,0
578,579,3,2,173,3,15,1992,0,1,1,0,0,0,1,0,1,0,0,0,0
579,580,2,5,201,3,29,3894,0,1,0,1,0,0,1,0,0,1,0,0,0
580,581,3,3,214,2,21,3342,0,0,0,0,1,0,1,0,1,0,0,1,0
581,582,4,2,216,2,22,3024,0,1,0,0,0,0,1,0,0,1,0,0,0
582,583,2,5,144,3,61,1313,1,0,0,0,0,0,1,0,0,1,0,1,0
583,584,5,5,182,3,27,3039,0,1,0,0,0,0,1,0,0,1,0,0,0
584,585,3,3,163,2,48,1369,0,1,1,0,0,0,1,0,0,1,0,0,0
585,586,3,3,234,3,8,2334,0,1,0,1,0,0,1,0,0,1,0,0,0
586,587,3,2,158,3,59,1307,0,1,0,0,1,0,1,0,0,0,1,0,0
587,588,3,5,194,2,4,3496,0,0,0,0,0,0,1,0,0,1,0,1,0
588,589,3,1,201,6,3,2497,1,1,0,0,0,0,1,0,0,1,0,0,0
589,590,3,2,178,2,59,1933,0,1,0,0,0,0,1,0,0,1,0,0,0
590,591,4,1,214,5,51,2669,0,0,1,0,0,0,1,0,0,1,0,1,0
591,592,3,3,281,2,55,3047,0,0,0,1,0,0,1,0,0,1,0,1,0
592,593,3,2,260,3,2,2176,0,1,0,0,1,0,1,0,0,1,0,0,0
593,594,3,2,200,2,46,3174,0,1,0,0,0,0,1,0,0,1,0,0,0
594,595,5,3,209,2,49,2581,1,1,0,0,0,0,1,0,0,0,1,0,0
595,596,3,1,185,3,61,3280,0,0,0,0,0,0,1,0,1,0,0,1,0
596,597,4,3,230,3,62,2236,0,1,1,0,0,0,1,0,1,0,0,0,0
597,598,3,4,134,3,31,1540,0,1,0,1,0,0,1,0,0,1,0,0,0
598,599,4,5,270,2,34,2821,0,1,0,0,1,0,1,0,1,0,0,0,0
599,600,4,1,140,3,1,1464,0,1,0,0,0,0,1,0,0,1,0,0,0
600,601,6,3,133,5,32,1367,1,0,0,0,0,0,1,0,0,1,0,1,0
601,602,3,4,145,3,44,1218,0,0,0,0,0,0,1,0,0,1,0,1,0
602,603,4,3,206,3,58,2135,0,0,1,0,0,0,1,0,0,1,0,1,0
603,604,3,1,162,2,52,1125,0,1,0,1,0,0,1,0,1,0,0,0,0
604,605,4,3,187,2,58,3665,0,1,0,0,1,0,1,0,1,0,0,0,0
605,606,4,4,166,5,54,1203,0,1,0,0,0,0,1,0,1,0,0,0,0
606,607,4,5,178,3,48,1819,1,1,0,0,0,0,1,0,1,0,0,0,0
607,608,3,1,167,2,34,1967,0,1,0,0,0,0,1,0,0,0,1,0,0
608,609,4,4,224,3,60,3145,0,0,1,0,0,0,1,0,0,0,1,1,0
609,610,4,4,158,3,11,1224,0,0,0,1,0,0,1,0,0,1,0,1,0
610,611,3,4,134,2,43,1198,0,0,0,0,1,0,1,0,0,1,0,1,0
611,612,4,2,147,2,20,1387,0,1,0,0,0,0,1,0,0,1,0,0,0
612,613,4,3,187,3,61,2207,1,0,0,0,0,0,1,0,1,0,0,1,0
613,614,4,5,247,2,18,2404,0,1,0,0,0,0,1,0,0,1,0,0,0
614,615,5,4,182,4,20,2212,0,0,1,0,0,0,1,0,0,0,1,1,0
615,616,4,1,177,4,33,1049,0,1,0,1,0,0,1,0,0,1,0,0,0
616,617,5,5,143,2,18,1066,0,1,0,0,1,0,1,0,0,0,1,0,0
617,618,5,3,245,2,8,3231,0,1,0,0,0,0,1,0,0,1,0,0,0
618,619,4,1,133,4,64,1834,1,0,0,0,0,0,1,0,0,1,0,1,0
619,620,3,5,224,2,13,3891,0,0,0,0,0,0,1,0,1,0,0,1,0
620,621,2,5,265,2,50,3859,0,1,1,0,0,0,1,0,1,0,0,0,0
621,622,4,1,138,2,28,1528,0,0,0,1,0,0,1,0,1,0,0,1,0
622,623,3,4,253,3,6,3788,0,0,0,0,1,0,1,0,1,0,0,1,0
623,624,4,1,165,3,51,1293,0,0,0,0,0,0,1,0,0,1,0,1,0
624,625,4,3,265,3,65,3578,1,1,0,0,0,0,1,0,1,0,0,0,0
625,626,3,2,238,3,54,3142,0,1,0,0,0,0,1,0,0,0,1,0,0
626,627,5,2,236,3,51,3402,0,1,1,0,0,0,1,0,1,0,0,0,0
627,628,4,2,190,5,38,3022,0,1,0,1,0,0,1,0,0,0,1,0,0
628,629,6,1,104,4,23,1442,0,1,0,0,1,0,1,0,0,1,0,0,0
629,630,4,5,245,2,19,2616,0,1,0,0,0,0,1,0,1,0,0,0,0
630,631,3,1,155,3,27,1022,1,1,0,0,0,0,1,0,0,1,0,0,0
631,632,3,2,233,3,63,2143,0,0,0,0,0,0,1,0,1,0,0,1,0
632,633,4,3,171,4,55,1539,0,1,1,0,0,0,1,0,1,0,0,0,0
633,634,2,3,164,2,56,1491,0,0,0,1,0,0,1,0,1,0,0,1,0
634,635,3,1,141,3,6,1361,0,0,0,0,1,0,1,0,1,0,0,1,0
635,636,5,3,266,2,61,2118,0,1,0,0,0,0,1,0,1,0,0,0,0
636,637,3,4,192,2,56,3765,1,1,0,0,0,0,1,0,1,0,0,0,0
637,638,3,3,229,6,61,2298,0,1,0,0,0,0,1,0,0,1,0,0,0
638,639,6,2,269,4,38,3171,0,0,1,0,0,0,1,0,0,1,0,1,0
639,640,3,4,247,4,59,2939,0,0,0,1,0,0,1,0,1,0,0,1,0
640,641,4,4,157,2,2,1087,0,1,0,0,1,0,1,0,1,0,0,0,0
641,642,3,2,148,3,64,1280,0,1,0,0,0,0,1,0,0,1,0,0,0
642,643,4,1,240,2,14,2437,1,0,0,0,0,0,1,0,1,0,0,1,0
643,644,4,3,197,4,58,3617,0,0,0,0,0,0,1,0,0,1,0,1,0
